elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,75.55,70,2463,96,117633
20,41.42,68,2496,96,118089
30,80.11,76,2437,96,118080
40,41.59,69,2496,96,118477
50,41.49,69,2496,96,118706
60,41.82,70,2496,96,119078
70,41.17,69,2496,96,119097
80,85.86,76,2431,96,117518
90,41.68,70,2496,96,117901
100,41.70,70,2496,96,118127
110,85.07,78,2431,95,118497
120,45.29,72,2470,96,118862
131,45.43,71,2496,96,118710
141,85.85,78,2424,96,119138
151,45.58,73,2470,96,118193
161,44.96,72,2470,96,117844
171,85.93,78,2411,96,118136
181,45.70,74,2470,96,118547
191,45.46,73,2470,96,118914
201,86.94,79,2444,95,118732
211,46.14,75,2470,96,119086
221,45.82,73,2470,96,119438
231,77.82,75,2405,95,117574
241,84.77,81,2411,96,118015
251,60.04,78,2470,96,118319
261,50.96,75,2470,96,118630
271,51.13,74,2470,96,119004
281,85.03,78,2424,96,119332
291,84.69,79,2424,96,117329
301,51.01,75,2470,96,117609
312,50.41,74,2470,96,117930
322,50.62,73,2470,96,118342
332,85.38,77,2424,96,118700
342,84.47,79,2418,96,119045
352,50.76,74,2470,96,119231
362,49.07,73,2470,96,118603
372,49.74,72,2470,96,117685
382,86.27,76,2431,95,118055
392,83.81,79,2418,96,118418
402,50.53,74,2470,96,118816
412,50.22,73,2470,96,119155
422,50.10,72,2470,96,119372
