elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,40.72,56,2515,96,119791
20,43.78,58,2515,96,119489
30,44.24,60,2515,96,118475
40,44.40,61,2515,96,118825
50,44.61,62,2515,96,119249
60,44.72,62,2515,96,119664
70,44.40,63,2496,96,118802
80,41.77,63,2496,96,118602
91,44.94,64,2496,96,118643
101,45.14,64,2496,96,118971
111,45.26,65,2496,96,119345
121,45.34,65,2496,96,119767
131,45.50,65,2496,96,119565
141,45.48,66,2496,96,118637
151,45.55,66,2496,96,119048
161,40.29,65,2496,96,119078
171,40.32,65,2496,96,119464
181,40.29,65,2496,96,119878
191,40.26,65,2496,96,120005
201,40.31,65,2496,96,118116
211,40.33,65,2496,96,118619
221,38.31,65,2496,96,118968
231,38.24,65,2496,96,119162
241,40.46,65,2496,96,119592
252,40.48,66,2496,96,119678
262,40.50,66,2496,96,120084
272,38.35,65,2496,96,119865
282,40.55,66,2496,96,118697
292,38.42,66,2496,96,119069
302,38.41,65,2496,96,119430
312,82.63,73,2450,95,119796
322,44.05,67,2496,96,119673
332,44.09,67,2496,96,119979
342,39.32,67,2496,96,119069
352,44.35,68,2496,96,118080
362,44.32,68,2496,96,118596
372,44.33,68,2496,96,118911
382,44.48,68,2496,96,119241
392,40.83,67,2496,96,119644
402,44.35,68,2496,96,119673
413,44.42,68,2496,96,117542
423,44.35,68,2496,96,117788
433,44.47,68,2496,96,117937
443,82.33,75,2450,94,117915
453,44.44,69,2496,96,118162
463,44.53,69,2496,96,118562
473,44.54,69,2496,96,118668
483,44.79,69,2496,96,119079
