elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,12.67,48,2405,0,119092
20,39.63,53,2509,96,119003
30,40.06,55,2509,96,119056
40,61.28,62,2489,96,120113
50,36.22,58,2515,96,120109
60,41.92,62,2509,96,119831
71,36.52,59,2515,96,119848
81,55.85,64,2483,96,119864
91,39.58,62,2515,96,119881
101,39.67,62,2515,96,119896
111,39.71,63,2496,96,119897
121,37.42,63,2496,96,119905
131,37.15,63,2496,96,119913
141,37.15,63,2496,96,119911
151,37.28,63,2496,96,119909
161,36.63,63,2496,96,119911
171,35.52,63,2496,96,119914
181,37.53,64,2496,96,119920
191,37.49,64,2496,96,119922
201,35.62,64,2496,96,119908
212,35.54,64,2496,96,119903
222,14.43,59,2411,0,119920
232,14.03,57,2411,0,119924
242,41.53,62,2515,96,119917
252,41.74,64,2496,96,119918
262,24.45,61,2424,96,119919
272,21.42,57,2411,0,119908
282,78.05,68,2457,95,119913
292,37.51,64,2496,96,119919
302,35.61,64,2496,96,119922
312,37.78,65,2496,96,119919
322,37.79,65,2496,96,119934
332,37.92,66,2496,96,119932
342,37.95,66,2496,96,119923
352,36.91,66,2496,96,119932
362,37.14,66,2496,96,119943
373,37.38,66,2496,96,119937
383,52.36,67,2496,96,119940
393,37.43,66,2496,96,119939
403,42.67,67,2496,96,119939
413,42.79,68,2496,96,119941
423,47.29,68,2496,96,119938
433,36.49,67,2496,96,119933
443,42.95,68,2496,96,119936
453,42.98,69,2496,96,119931
463,75.08,73,2444,96,119927
473,36.78,68,2496,96,119921
483,36.13,68,2496,96,119923
493,36.65,68,2496,96,119926
503,50.14,72,2476,96,119928
513,38.69,69,2496,96,119923
524,36.74,68,2496,96,119924
534,43.25,69,2489,96,119932
544,38.08,69,2496,96,119914
554,38.09,69,2496,96,119916
564,43.29,70,2496,96,119915
574,38.13,69,2496,96,119917
584,41.71,70,2496,96,119923
594,15.40,63,2405,0,119923
604,42.65,67,2496,96,119927
614,42.89,68,2496,96,119929
624,39.90,69,2496,96,119931
634,43.22,69,2496,96,119924
644,37.06,69,2496,96,119925
654,36.65,68,2496,96,119923
664,36.46,67,2496,96,119925
675,36.22,66,2496,96,119921
685,36.16,66,2496,96,119916
695,36.20,66,2496,96,119922
705,36.13,66,2496,96,119909
715,38.11,66,2496,96,119913
725,36.96,65,2496,96,119920
735,42.42,66,2496,96,119923
745,37.23,65,2496,96,119922
755,36.01,65,2496,96,119927
765,49.44,66,2489,96,119929
775,38.02,66,2496,96,119917
785,37.90,65,2496,96,119935
795,37.81,65,2496,96,119930
805,37.86,65,2496,96,119928
816,35.37,65,2496,96,119924
826,37.83,65,2496,96,119928
836,35.87,64,2496,96,119929
846,46.62,65,2489,96,119928
856,35.73,64,2496,96,119923
866,63.30,65,2457,96,119927
876,35.79,64,2496,96,119930
886,35.64,64,2496,96,119931
896,35.62,64,2496,96,119929
906,40.03,64,2496,96,119930
916,42.04,65,2496,96,119929
926,42.20,65,2496,96,119931
936,14.36,58,2411,0,119935
946,37.35,64,2411,0,119936
956,53.56,67,2509,96,119940
967,47.54,63,2489,96,119950
977,38.93,63,2496,96,119932
987,37.35,63,2496,96,119934
997,37.44,64,2496,96,119936
1007,37.52,64,2496,96,119931
1017,37.42,63,2496,96,119938
1027,35.47,63,2496,96,119936
1037,36.72,63,2496,96,119941
1047,40.30,64,2496,96,119944
1057,14.71,60,2411,0,119444
1067,41.23,61,2509,96,119941
1077,35.41,62,2515,96,119943
1087,37.30,63,2496,96,119936
1097,49.20,68,2483,96,119933
1108,46.22,65,2496,96,119935
1118,40.30,65,2496,96,119932
1128,40.28,65,2496,96,119922
1138,40.24,65,2496,96,119922
1148,40.74,66,2496,96,119930
1158,40.79,65,2496,96,119934
1168,40.83,65,2496,96,119937
1178,40.43,65,2496,96,119934
1188,40.37,65,2496,96,119936
1198,40.56,65,2496,96,119937
1208,40.54,66,2496,96,119941
1218,40.57,66,2496,96,119943
1229,68.88,67,2450,96,119935
1239,40.58,66,2496,96,119944
1249,52.75,66,2489,96,119943
1259,40.62,66,2496,96,119949
1269,40.45,66,2496,96,119943
1279,54.63,71,2470,95,119942
1289,40.59,66,2496,96,119939
1299,40.90,66,2496,96,119944
1309,62.92,73,2457,96,119941
1319,40.77,66,2496,96,119940
1329,46.06,66,2496,96,119943
1339,40.71,66,2496,96,119937
1349,40.68,66,2496,96,119942
1360,40.62,66,2496,96,119946
1370,40.65,66,2496,96,119954
1380,63.30,72,2470,96,119947
1390,40.78,66,2496,96,119951
1400,56.78,71,2476,96,119956
1410,40.74,67,2496,96,119960
1420,40.66,67,2496,96,119960
1430,40.69,67,2496,96,119959
1440,41.25,67,2496,96,119952
1450,41.29,67,2496,96,119954
1460,41.23,67,2496,96,119950
1470,41.30,67,2496,96,119938
1480,59.91,70,2470,96,119940
1491,40.75,66,2496,96,119969
1501,40.40,67,2496,96,120002
1511,40.41,67,2496,96,120038
1521,40.48,67,2496,96,120024
1531,40.27,67,2496,96,120013
1541,47.23,68,2496,96,119990
1551,41.44,68,2496,96,119971
1561,40.70,68,2496,96,119960
1571,40.88,67,2496,96,119958
1581,40.85,67,2496,96,119954
1591,40.80,66,2496,96,119947
1602,38.03,66,2496,96,119945
1612,37.92,65,2496,96,119940
1622,35.92,65,2496,96,119940
1632,37.04,65,2496,96,119936
