elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.84,60,2411,0,117329
20,69.79,69,2463,96,117347
30,78.38,72,2437,96,117332
40,41.96,68,2496,96,117324
50,41.31,68,2496,96,117316
60,57.25,68,2483,96,117325
70,41.70,68,2496,96,117325
81,41.76,68,2496,96,117320
91,62.00,69,2450,96,117327
101,54.80,73,2483,96,117329
111,41.87,68,2496,96,117332
121,41.80,68,2496,96,117343
131,41.79,68,2496,96,117339
141,41.92,68,2496,96,117342
151,39.31,68,2496,96,117342
161,76.04,72,2437,96,117337
171,42.06,69,2496,96,117337
181,42.04,69,2496,96,117337
191,63.02,74,2444,96,117339
202,41.97,69,2496,96,117340
212,52.99,75,2463,96,117337
222,42.35,70,2496,96,117334
232,42.12,69,2496,96,117334
242,42.08,69,2496,96,117343
252,41.19,69,2496,96,117339
262,42.02,69,2496,96,117338
272,42.10,69,2496,96,117348
282,53.58,70,2476,96,117347
292,63.19,70,2450,96,117343
302,63.55,70,2444,96,117344
312,42.12,69,2496,96,117347
322,41.95,69,2496,96,117343
333,41.96,69,2496,96,117346
343,42.01,69,2496,96,117344
353,64.02,70,2457,96,117348
363,42.24,70,2496,96,117339
373,54.49,70,2483,96,117343
383,42.19,70,2496,96,117347
393,64.15,73,2489,96,117347
403,42.84,70,2496,96,117348
413,42.28,70,2496,96,117347
423,42.18,70,2496,96,117353
433,42.17,69,2496,96,117356
443,42.05,70,2496,96,117360
453,41.82,69,2496,96,117366
464,42.11,69,2496,96,117359
474,42.16,69,2496,96,117360
484,42.11,69,2496,96,117363
494,63.35,70,2489,96,117356
504,63.17,73,2463,96,117359
514,42.98,70,2496,96,117354
524,42.27,70,2496,96,117354
534,42.26,70,2496,96,117353
544,46.89,69,2496,96,117346
554,50.11,70,2489,96,117349
564,42.22,70,2496,96,117354
574,42.24,70,2496,96,117351
584,42.43,69,2496,96,117349
595,42.20,70,2496,96,117353
605,42.18,69,2496,96,117354
615,68.70,74,2450,96,117355
625,42.12,69,2496,96,117364
635,42.20,69,2496,96,117362
645,48.49,74,2496,95,117366
655,49.71,72,2496,95,117360
665,73.94,76,2437,96,117363
675,42.24,70,2496,96,117361
685,42.29,70,2496,96,117358
695,71.03,74,2444,96,117368
705,46.58,72,2496,96,117368
715,42.19,69,2496,96,117358
726,64.09,71,2444,96,117359
736,42.19,70,2496,96,117359
746,60.86,75,2444,96,117353
756,49.93,70,2496,96,117352
766,42.00,69,2496,96,117345
776,42.06,69,2496,96,117347
786,50.61,73,2496,96,117335
796,49.41,70,2496,96,117345
806,42.15,70,2496,96,117339
816,42.31,70,2496,96,117339
826,42.05,70,2496,96,117341
836,45.23,70,2496,96,117357
846,42.19,70,2496,96,117351
857,52.62,74,2457,96,117350
867,43.84,70,2496,96,117344
877,42.19,70,2496,96,117336
887,42.22,70,2496,96,117340
897,42.28,70,2496,96,117347
907,48.88,73,2476,96,117356
917,42.17,70,2496,96,117351
927,50.66,70,2489,96,117348
937,42.35,70,2496,96,117345
947,42.10,69,2496,96,117355
957,42.13,69,2496,96,117354
968,65.57,73,2476,96,117351
978,42.25,70,2496,96,117352
988,42.19,69,2496,96,117352
998,63.29,73,2457,95,117370
1008,42.16,69,2496,96,117366
1018,55.26,70,2496,96,117355
1028,39.43,69,2496,96,117356
1038,42.30,70,2496,96,117353
1048,42.23,69,2496,96,117348
1058,52.99,74,2483,96,117355
1068,42.07,69,2496,96,117359
1078,42.18,69,2496,96,117358
1088,56.17,70,2457,96,117355
1099,42.42,70,2496,96,117362
1109,42.22,70,2496,96,117359
1119,42.15,70,2496,96,117357
1129,39.59,69,2496,96,117368
1139,50.84,72,2463,96,117368
1149,42.20,70,2496,96,117399
1159,41.92,70,2496,96,117444
1169,42.02,70,2496,96,117458
1179,42.40,70,2496,96,117441
1189,42.33,70,2496,96,117417
1199,52.84,75,2463,96,117391
1209,42.58,71,2496,96,117391
1220,42.39,70,2496,96,117376
1230,39.72,70,2496,96,117376
1240,50.13,70,2496,96,117365
1250,41.93,70,2496,96,117359
1260,41.92,69,2496,96,117368
1270,41.86,69,2496,96,117351
1280,41.27,69,2496,96,117354
1290,41.25,69,2496,96,117362
1300,41.14,68,2496,96,117369
1310,41.13,68,2496,96,117369
1320,41.23,68,2496,96,117369
1330,39.96,68,2496,96,117372
1340,36.46,67,2496,96,117369
