elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,44.19,69,2483,96,118771
20,44.04,68,2483,96,118742
30,44.02,68,2483,96,118736
40,43.90,68,2483,96,118738
50,43.75,68,2483,96,118743
60,43.76,67,2483,96,118743
70,43.68,67,2483,96,118747
81,43.65,67,2483,96,118739
91,43.72,67,2483,96,118737
101,43.53,67,2483,96,118734
111,44.65,67,2496,96,118735
121,44.71,67,2496,96,118731
131,44.65,67,2496,96,118728
141,44.40,67,2496,96,118722
151,42.50,66,2496,96,118725
161,51.30,71,2483,96,118733
171,44.53,66,2496,96,118730
181,44.43,66,2496,96,118726
191,44.44,66,2496,96,118729
201,42.99,66,2496,96,118726
211,44.33,66,2496,96,118729
221,44.28,66,2496,96,118730
231,44.41,66,2496,96,118720
242,43.00,66,2496,96,118714
252,41.06,65,2489,96,118706
262,43.21,66,2483,96,118701
272,44.50,67,2496,96,118700
282,43.10,67,2496,96,118698
292,43.37,68,2496,96,118700
302,43.69,69,2496,96,118708
312,44.53,70,2483,96,118720
322,47.49,71,2496,96,118722
332,47.38,72,2470,96,118722
342,47.48,72,2470,96,118720
352,47.69,73,2470,96,118718
362,47.75,73,2470,96,118729
372,48.11,74,2470,96,118731
382,45.96,73,2470,96,118737
393,44.75,74,2470,96,118734
403,45.43,74,2463,96,118736
413,48.12,74,2470,96,118735
423,48.01,74,2470,96,118730
433,47.97,73,2470,96,118729
443,45.66,73,2470,96,118738
453,45.80,72,2470,96,118733
463,44.37,71,2496,96,118731
473,43.77,71,2496,96,118720
483,47.64,72,2496,96,118719
493,47.71,72,2489,96,118721
503,47.64,72,2496,96,118719
513,47.62,72,2496,96,118720
523,47.66,72,2496,96,118712
533,47.63,71,2489,96,118715
544,45.64,71,2496,96,118721
554,45.90,71,2496,96,118719
564,45.88,71,2496,96,118728
574,42.62,70,2496,96,118729
584,42.63,70,2496,96,118730
594,42.53,70,2496,96,118738
604,47.48,71,2496,96,118723
614,47.48,71,2496,96,118738
624,47.56,71,2496,96,118736
634,47.53,71,2489,96,118733
644,47.58,71,2496,96,118734
654,47.64,71,2496,96,118727
664,45.69,71,2496,96,118723
674,45.85,71,2496,96,118718
684,44.42,71,2496,96,118721
