elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,44.64,70,2483,96,118797
20,50.52,70,2483,96,118729
30,44.66,70,2483,96,118727
40,45.72,71,2496,96,118724
50,45.72,70,2496,96,118727
61,45.85,71,2496,96,118730
71,45.76,70,2496,96,118730
81,45.83,71,2496,96,118734
91,45.85,71,2496,96,118747
101,45.87,71,2496,96,118741
111,81.87,76,2457,96,118739
121,47.69,71,2496,96,118736
131,47.67,71,2496,96,118734
141,47.54,72,2470,96,118737
151,47.51,71,2470,96,118727
161,47.44,72,2470,96,118729
171,47.50,72,2470,96,118720
181,47.38,72,2470,96,118720
191,48.70,73,2470,96,118712
202,47.47,72,2470,96,118713
212,47.61,72,2470,96,118715
