elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,45.92,72,2470,96,118705
20,46.14,71,2496,96,118695
30,83.02,78,2457,96,118697
41,45.88,72,2470,96,118701
51,83.41,76,2457,96,118692
61,45.95,73,2470,96,118694
71,83.60,79,2457,96,118696
81,45.86,73,2470,96,118699
91,83.21,76,2457,96,118699
101,57.68,75,2470,96,118696
111,48.06,74,2470,96,118700
121,47.86,73,2470,96,118696
131,84.00,80,2457,96,118707
141,48.44,75,2470,96,118705
151,48.26,74,2470,96,118699
161,84.20,77,2457,96,118701
171,48.89,76,2470,96,118706
181,48.53,75,2470,96,118712
191,48.32,74,2470,96,118708
202,84.77,78,2444,96,118712
212,48.75,75,2470,96,118715
222,46.35,74,2470,96,118704
232,84.86,84,2444,96,118714
242,84.88,80,2444,96,118715
252,49.70,76,2470,96,118724
262,48.90,74,2470,96,118730
272,48.64,73,2470,96,118712
282,83.74,76,2450,96,118710
292,83.63,80,2457,96,118703
302,49.55,75,2470,96,118701
312,48.62,73,2470,96,118705
322,48.33,72,2470,96,118704
332,83.14,78,2457,96,118707
342,84.78,79,2457,96,118705
352,84.00,78,2457,96,118715
362,48.54,73,2470,96,118714
373,48.06,72,2470,96,118721
383,48.33,71,2489,96,118722
393,83.18,76,2457,95,118718
403,83.08,79,2457,96,118715
413,48.44,72,2470,96,118717
423,48.23,71,2489,96,118723
433,47.99,71,2489,96,118715
