elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,43.54,66,2489,96,114521
21,43.57,66,2489,96,114495
31,54.91,71,2476,96,114490
41,85.51,73,2457,96,114484
51,41.21,66,2496,96,114481
61,41.29,66,2496,96,114479
71,46.46,67,2496,96,114483
81,50.93,66,2496,96,114477
91,41.26,66,2496,96,114471
101,78.75,76,2450,96,114462
111,43.41,67,2496,96,114451
121,46.24,69,2496,96,114457
131,43.51,67,2496,96,114464
141,43.76,69,2496,96,114460
151,43.54,68,2496,96,114456
161,43.79,69,2496,96,114455
171,60.65,66,2496,75,114455
182,52.90,68,2489,96,114455
192,51.12,68,2489,96,114463
202,48.29,72,2489,96,114468
212,44.46,67,2489,96,114463
222,41.74,68,2496,96,114467
232,85.14,71,2457,96,114468
242,41.73,68,2496,96,114463
252,85.05,73,2450,96,114452
262,41.73,68,2496,96,114448
272,84.22,76,2450,96,114450
282,41.72,68,2496,96,114458
292,85.41,76,2450,96,114458
302,44.11,70,2496,96,114457
312,68.85,70,2470,96,114465
322,85.39,77,2457,96,114473
332,44.25,70,2496,96,114470
342,86.03,77,2457,96,114463
352,85.44,75,2450,96,114464
362,44.16,70,2496,96,114461
372,86.24,76,2450,96,114442
383,44.44,72,2489,96,114443
393,44.11,70,2496,96,114449
403,44.40,70,2496,96,114452
413,44.45,70,2496,96,114460
423,80.50,75,2463,96,114450
433,77.70,76,2457,96,114458
443,44.39,69,2496,96,114459
453,79.61,77,2457,96,114454
463,44.43,71,2496,96,114461
473,41.72,69,2496,96,114459
483,83.63,75,2450,96,114468
493,42.32,71,2496,96,114461
503,54.38,69,2496,96,114472
513,80.98,74,2457,96,114470
523,42.21,71,2496,96,114472
533,69.29,74,2450,96,114473
543,80.23,74,2450,96,114478
553,42.44,71,2496,96,114476
563,84.56,77,2457,96,114477
573,83.00,75,2450,96,114475
584,79.54,75,2463,96,114500
594,84.11,81,2450,96,114495
604,44.34,72,2470,96,114486
614,85.33,76,2457,96,114475
624,83.26,77,2457,96,114472
634,81.31,79,2450,96,114471
644,83.68,76,2457,96,114465
654,44.35,72,2470,96,114460
664,85.36,79,2457,96,114460
674,68.77,75,2457,96,114462
684,79.26,77,2470,96,114469
694,83.65,79,2450,96,114473
704,44.50,73,2470,96,114465
714,86.12,75,2450,58,114461
724,79.69,76,2444,96,114467
734,80.96,77,2457,96,114469
744,83.47,79,2450,96,114465
754,44.64,73,2470,96,114464
764,86.43,79,2450,96,114455
774,44.67,72,2496,96,114464
784,72.95,76,2463,96,114465
795,44.38,71,2496,96,114467
805,43.72,71,2496,96,114471
815,78.46,74,2457,96,114469
825,44.34,70,2496,96,114472
835,74.94,73,2457,96,114478
845,80.93,75,2450,96,114479
855,72.89,74,2457,96,114491
865,42.33,72,2496,96,114480
875,44.99,68,2496,96,114485
885,74.76,74,2457,96,114491
895,74.77,75,2444,96,114486
905,82.67,75,2457,96,114478
915,42.43,71,2496,96,114479
925,78.54,76,2463,96,114482
935,75.19,77,2457,96,114483
945,81.20,77,2463,96,114489
955,73.27,75,2463,96,114487
965,42.29,71,2496,96,114483
975,70.37,74,2463,96,114485
985,81.82,76,2450,96,114484
995,73.31,75,2450,96,114482
1005,42.43,72,2470,96,114477
1016,41.58,71,2496,96,114475
1026,77.81,78,2470,96,114466
1036,64.11,79,2470,96,114470
1046,84.50,79,2444,96,114468
1056,75.06,77,2457,96,114471
1066,76.58,78,2457,96,114474
1076,80.13,76,2450,96,114466
1086,70.01,76,2457,96,114471
1096,44.44,72,2470,96,114464
1106,73.47,75,2444,96,114463
1116,79.38,80,2457,96,114459
1126,70.70,76,2444,96,114463
1136,70.75,75,2444,96,114464
1146,78.55,76,2457,96,114465
1156,71.23,79,2463,96,114464
1166,68.91,78,2450,96,114476
1176,44.76,73,2470,96,114465
1186,57.07,74,2476,96,114468
1196,78.39,75,2450,96,114473
1206,75.70,79,2470,96,114474
1216,79.86,77,2444,96,114486
1226,77.10,79,2470,96,114486
1236,78.13,77,2457,96,114486
1246,76.36,76,2444,96,114480
1257,52.35,74,2470,96,114479
1267,44.54,73,2470,96,114555
1277,74.82,75,2437,96,114602
1287,78.09,79,2431,96,114615
1297,78.11,77,2450,96,114573
1307,72.92,76,2444,96,114538
1317,78.90,77,2437,96,114536
1327,71.11,79,2470,96,114535
1337,85.43,81,2444,96,114527
1347,44.88,73,2470,96,114517
