elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
11,42.17,67,2496,96,114490
21,41.35,66,2496,96,114473
31,39.77,66,2496,96,114468
41,41.71,67,2496,96,114473
51,41.41,67,2496,96,114465
61,84.24,73,2463,96,114469
71,41.65,67,2496,96,114472
81,41.31,67,2496,96,114474
91,83.67,73,2457,96,114462
101,41.55,67,2496,96,114456
111,39.92,67,2496,96,114455
121,84.80,71,2450,96,114463
131,44.01,69,2496,96,114460
141,43.71,68,2496,96,114446
151,43.46,68,2496,96,114447
161,84.76,75,2457,96,114449
172,44.22,70,2496,96,114466
182,42.19,68,2496,96,114461
192,41.78,68,2496,96,114458
202,85.82,77,2450,96,114455
212,44.28,70,2496,96,114464
222,43.95,69,2496,96,114468
232,43.67,68,2496,96,114467
242,84.54,77,2457,96,114468
252,44.34,70,2496,96,114460
262,44.02,69,2496,96,114459
272,42.60,68,2496,96,114460
282,85.35,73,2457,96,114464
292,85.63,77,2450,96,114467
302,86.45,76,2457,96,114465
312,46.41,72,2470,96,114464
322,46.37,71,2496,96,114473
332,45.78,70,2496,96,114465
342,83.06,73,2450,96,114458
353,85.79,79,2457,96,114451
363,86.21,76,2450,96,114449
373,46.96,73,2470,96,114451
383,46.32,71,2470,96,114451
393,46.29,71,2496,96,114452
403,45.80,70,2496,96,114454
413,71.98,77,2450,96,114458
423,86.39,75,2450,96,114461
433,86.22,80,2450,96,114458
443,46.65,72,2470,96,114468
453,46.32,71,2470,96,114462
463,46.12,71,2496,96,114461
473,43.97,70,2496,96,114461
483,86.37,77,2450,96,114467
493,86.59,77,2450,96,114473
503,47.16,74,2470,96,114467
513,46.50,72,2470,96,114473
523,46.52,71,2496,96,114469
534,46.18,71,2496,96,114474
