elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,44.50,69,2483,96,114544
20,44.56,69,2489,96,114525
30,44.27,69,2483,96,114511
40,42.30,68,2496,96,114507
50,44.26,68,2483,96,114514
60,41.27,68,2496,96,114497
70,38.70,67,2496,96,114501
80,41.52,67,2496,96,114493
90,39.74,67,2496,96,114502
100,41.26,67,2496,96,114488
110,39.60,66,2496,96,114495
120,41.30,66,2496,96,114500
130,39.69,66,2496,96,114502
140,43.31,67,2496,96,114496
150,39.64,66,2496,96,114480
161,43.28,67,2496,96,114487
171,41.79,66,2496,96,114481
181,43.26,67,2496,96,114480
191,41.74,66,2496,96,114479
201,43.10,66,2496,96,114484
211,43.10,66,2496,96,114477
221,43.70,66,2483,96,114478
