elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.62,64,2405,0,119481
20,41.42,66,2496,96,118732
30,35.82,67,2496,96,118768
40,75.93,72,2444,96,118979
50,38.05,69,2496,96,119191
60,37.86,69,2496,96,119435
71,51.76,70,2489,96,119588
81,38.28,69,2496,96,119629
91,38.28,69,2496,96,119639
101,40.92,69,2496,96,119635
111,71.57,72,2457,96,119648
121,62.74,75,2444,96,119646
131,38.46,69,2496,96,119654
141,38.60,69,2496,96,119664
151,38.70,69,2496,96,119664
161,83.20,77,2444,96,119666
171,74.61,75,2444,96,119663
181,38.56,69,2496,96,119669
191,38.28,69,2496,96,119677
201,41.53,68,2496,96,119671
211,38.27,68,2496,96,119669
221,38.35,69,2496,96,119675
231,81.83,73,2444,96,119671
241,38.40,69,2496,96,119670
252,72.84,70,2470,96,119677
262,38.59,70,2496,96,119673
272,38.56,69,2496,96,119665
282,50.08,69,2496,96,119671
292,46.46,69,2496,96,119663
302,38.35,69,2496,96,119662
312,38.19,68,2496,96,119665
322,59.26,71,2463,96,119674
332,44.62,70,2496,96,119674
342,39.74,69,2496,96,119673
352,62.36,77,2444,96,119669
362,38.72,69,2496,96,119674
372,38.67,69,2496,96,119679
382,38.58,69,2496,96,119675
392,38.47,68,2496,96,119677
402,38.20,68,2496,96,119681
412,38.11,68,2496,96,119676
422,64.28,71,2476,96,119678
433,37.71,67,2496,96,119677
443,62.46,74,2444,96,119677
453,71.39,69,2450,96,119683
463,37.64,68,2496,96,119676
473,74.25,74,2470,96,119675
483,37.90,68,2496,96,119679
493,38.26,68,2496,96,119675
503,81.23,75,2444,96,119680
513,82.24,75,2437,96,119677
523,38.02,68,2496,96,119684
533,49.37,68,2457,96,119694
543,81.70,75,2444,96,119689
553,45.29,69,2496,96,119686
563,40.04,69,2496,96,119684
573,79.17,76,2444,96,119679
583,38.56,68,2496,96,119684
593,38.03,68,2496,96,119688
603,38.37,68,2496,96,119692
614,38.47,68,2496,96,119689
624,45.09,69,2483,96,119679
634,38.61,68,2496,96,119676
644,39.74,70,2496,96,119685
654,45.95,68,2496,96,119679
664,38.78,68,2496,96,119678
674,40.12,70,2496,96,119683
684,54.99,69,2476,96,119687
694,38.81,68,2496,96,119683
704,38.42,68,2496,96,119679
714,38.26,67,2496,96,119676
724,38.15,67,2496,96,119672
734,37.51,66,2496,96,119670
744,37.35,66,2496,96,119684
754,35.60,65,2496,96,119678
