elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.66,59,2411,0,118935
20,40.60,63,2489,96,118951
30,79.07,70,2470,96,118878
40,37.78,65,2496,96,118834
50,34.56,64,2496,96,118847
60,69.88,69,2457,96,118834
70,35.03,64,2496,96,118773
80,49.37,65,2496,96,118770
90,37.05,65,2496,96,118780
100,37.08,65,2496,96,118796
110,37.06,65,2496,96,118808
121,35.40,65,2496,96,118822
131,35.42,64,2496,96,118838
141,34.57,64,2496,96,118774
151,14.90,61,2411,0,118768
161,28.20,61,2411,0,118798
171,48.68,64,2489,96,118807
181,34.87,64,2496,96,118802
191,34.31,63,2496,96,118805
201,34.42,63,2496,96,118813
211,34.13,63,2496,96,118766
221,14.41,58,2411,0,118766
231,67.50,64,2470,96,118798
241,40.14,62,2515,96,118807
251,40.29,63,2496,96,118810
261,40.42,63,2489,96,118821
271,52.19,63,2496,96,118824
281,61.00,69,2476,96,118826
291,34.38,63,2496,96,118770
301,34.35,63,2496,96,118772
312,34.85,63,2496,96,118789
322,34.73,63,2496,96,118828
332,34.93,63,2496,96,118828
342,34.81,64,2496,96,118827
352,34.76,63,2496,96,118828
362,34.06,63,2496,96,118774
372,34.04,63,2496,96,118769
382,34.18,63,2496,96,118789
392,34.22,63,2496,96,118803
402,34.01,63,2496,96,118799
412,40.83,64,2496,96,118806
422,77.42,69,2470,96,118813
432,34.22,64,2496,96,118766
442,34.23,63,2496,96,118761
452,40.85,65,2496,96,118784
462,79.28,72,2444,96,118800
472,34.54,64,2496,96,118808
483,34.42,64,2496,96,118809
493,34.12,63,2496,96,118808
503,34.87,64,2496,96,118816
513,34.69,64,2496,96,118778
523,34.79,63,2496,96,118777
533,40.56,65,2496,96,118788
543,34.15,64,2496,96,118788
553,34.17,63,2496,96,118789
563,34.17,63,2496,96,118803
573,34.17,63,2496,96,118812
583,35.56,63,2496,96,118765
593,14.38,58,2411,0,118769
603,40.54,63,2489,96,118790
613,67.38,70,2463,96,118813
623,33.93,63,2496,96,118818
633,40.69,64,2489,96,118824
643,35.03,64,2496,96,118841
654,34.85,64,2496,96,118765
664,34.48,63,2496,96,118766
674,34.47,64,2496,96,120052
684,34.57,64,2496,96,119914
694,34.98,65,2496,96,119819
704,35.06,65,2496,96,119893
714,35.31,65,2496,96,119857
724,34.94,65,2496,96,119914
734,41.20,66,2489,96,120162
744,34.57,65,2496,96,119830
754,67.37,73,2457,96,119473
764,76.97,72,2457,96,118828
774,35.18,65,2496,96,118823
784,52.24,65,2496,96,119942
794,53.78,72,2450,96,119331
804,35.30,65,2496,96,118717
814,35.52,65,2496,96,118703
824,35.48,65,2496,96,118723
835,34.45,64,2496,96,118729
845,34.60,64,2496,96,118739
855,34.23,64,2496,96,118761
865,42.96,64,2489,96,118753
875,34.68,64,2496,96,118765
885,34.34,64,2496,96,118765
895,34.30,64,2496,96,118779
905,34.55,64,2496,96,118777
915,40.83,65,2496,96,118773
925,34.21,64,2496,96,118783
935,14.50,59,2411,0,118779
945,79.54,68,2463,96,118784
955,64.29,63,2470,96,118792
965,34.99,63,2496,96,118794
975,34.69,63,2496,96,118788
985,34.68,63,2496,96,118793
995,34.82,63,2496,96,118796
1005,34.78,63,2496,96,118794
1016,34.79,63,2496,96,118801
1026,34.01,63,2496,96,118797
1036,33.90,63,2496,96,118791
1046,40.77,64,2496,96,118780
1056,40.82,64,2496,96,118776
1066,14.54,58,2411,0,118846
1076,40.32,62,2509,96,118878
1086,34.67,63,2496,96,118876
1096,35.16,63,2496,96,118827
1106,76.88,71,2457,96,118794
1116,77.96,73,2457,96,118775
1126,36.99,65,2496,96,118769
1136,37.08,64,2496,96,118775
1146,71.14,72,2457,96,118778
1156,37.40,66,2496,96,118781
1166,37.01,65,2496,96,118781
1176,37.00,65,2496,96,118781
1187,36.66,65,2496,96,118783
1197,34.88,64,2496,96,118779
1207,60.28,66,2476,96,118780
1217,56.85,70,2489,96,118777
1227,68.96,70,2450,96,118777
1237,36.92,65,2496,96,118773
1247,37.07,65,2496,96,118775
1257,37.29,65,2496,96,118776
1267,37.05,65,2496,96,118774
1277,40.40,65,2496,96,118783
1287,36.67,65,2496,96,118787
1297,81.18,73,2450,96,118789
1307,36.88,65,2496,96,118789
1317,36.91,66,2496,96,118794
1327,35.21,65,2496,96,118797
1337,66.35,70,2483,96,118790
1347,49.27,65,2457,96,118789
1358,35.56,64,2496,96,118788
1368,35.06,64,2496,96,118791
1378,35.08,64,2496,96,118788
1388,37.15,66,2496,96,118790
1398,35.15,65,2496,96,118803
1408,80.13,71,2450,96,118795
1418,59.86,71,2463,96,118798
1428,37.07,65,2496,96,118786
1438,69.39,73,2457,96,118797
1448,64.28,67,2496,96,118793
1458,37.23,66,2496,96,118705
1468,62.79,67,2489,96,118743
1478,37.17,66,2496,96,118758
1488,37.09,66,2496,96,118760
1498,52.78,70,2489,96,118767
1508,37.07,66,2496,96,118759
1518,37.22,66,2496,96,118758
1529,37.18,65,2496,96,118766
1539,37.32,66,2496,96,118780
1549,37.44,67,2496,96,118774
1559,74.65,72,2444,96,118770
1569,48.05,70,2476,96,118779
1579,37.10,66,2496,96,118779
1589,35.55,65,2496,96,118781
1599,35.34,65,2496,96,118781
1609,34.45,64,2496,96,118782
1619,34.21,64,2496,96,118796
1629,23.59,61,2411,0,117993
1639,14.43,58,2411,0,118909
1649,82.85,71,2444,96,118693
1659,36.67,64,2496,96,118716
1669,37.43,66,2496,96,118732
1679,37.47,66,2496,96,118747
1689,37.09,65,2496,96,118769
1699,37.49,66,2496,96,118754
1709,37.37,66,2496,96,118763
1720,37.31,66,2496,96,118757
1730,74.93,73,2463,96,118758
1740,59.75,67,2489,96,118755
1750,45.55,67,2496,96,118759
1760,37.82,67,2496,96,118743
1770,37.94,66,2496,96,118751
1780,37.60,67,2496,96,118757
1790,81.37,74,2444,96,118755
1800,38.12,67,2496,96,118763
1810,37.72,67,2496,96,118766
1820,38.00,67,2496,96,118773
1830,37.69,66,2496,96,118787
1840,59.96,73,2450,96,118789
1850,82.16,73,2437,96,118781
1860,37.38,66,2496,96,118774
1870,46.55,67,2496,96,118771
1880,37.69,67,2496,96,118776
1890,63.93,71,2470,96,118761
1901,57.98,72,2496,96,118759
1911,38.36,68,2496,96,118771
1921,38.08,67,2496,96,118773
1931,38.61,67,2496,96,118772
1941,38.12,67,2496,96,118777
1951,62.24,71,2444,96,118777
1961,56.37,69,2470,96,118777
1971,38.40,68,2496,96,118780
1981,38.22,67,2496,96,118784
1991,37.73,66,2496,96,118794
2001,37.83,66,2496,96,118788
2011,37.13,66,2496,96,118787
2021,35.81,65,2496,96,118785
2031,35.39,65,2496,96,118783
2041,34.29,64,2496,96,118787
2051,40.88,65,2489,96,118799
2061,14.65,59,2411,0,118904
