elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.58,59,2411,0,121719
20,49.17,66,2496,96,121619
30,73.55,74,2489,96,121521
40,37.45,65,2483,96,121443
50,39.37,66,2483,96,121396
61,39.40,66,2483,96,121380
71,64.15,73,2470,96,121314
81,41.42,66,2483,96,121258
91,41.37,65,2483,96,121194
101,41.64,66,2483,96,121122
111,53.12,70,2489,96,121053
121,53.08,70,2489,96,120990
131,74.92,72,2431,96,120928
141,53.30,71,2489,96,120899
151,53.05,71,2463,96,120906
161,62.54,72,2463,96,120911
171,49.57,71,2476,96,120908
181,49.45,70,2476,96,120904
191,49.08,70,2476,96,120901
201,49.24,70,2476,96,120914
211,94.99,77,2444,96,120907
221,73.58,71,2457,96,120912
232,50.00,72,2470,96,120906
242,65.29,75,2483,96,120914
252,49.92,72,2463,96,120915
262,94.74,79,2457,96,120917
272,50.01,71,2463,96,120913
282,49.82,71,2483,96,120918
292,49.81,70,2483,96,120923
302,49.70,69,2483,96,120924
312,49.67,69,2483,96,120921
322,49.47,69,2483,96,120937
332,49.13,69,2483,96,120929
342,49.07,69,2483,96,120924
352,49.19,69,2483,96,120918
362,49.04,69,2483,96,120924
372,49.13,69,2483,96,120925
382,49.24,68,2483,96,120923
393,49.22,69,2483,96,120928
403,48.99,68,2476,96,120917
413,48.88,68,2483,96,120926
423,48.84,68,2483,96,120927
433,48.88,68,2483,96,120924
443,48.95,68,2483,96,120933
453,48.94,68,2483,96,120938
463,48.90,68,2476,96,120926
473,48.72,69,2483,96,120920
483,48.72,68,2483,96,120930
493,48.86,68,2483,96,120923
503,48.77,68,2483,96,120948
513,48.50,68,2476,96,120917
523,48.83,68,2483,96,120906
533,48.64,68,2483,96,120911
543,48.82,68,2483,96,120919
553,48.60,68,2483,96,120912
564,48.77,68,2483,96,120918
574,48.72,68,2483,96,120914
584,48.00,68,2476,96,120916
594,48.28,68,2483,96,120917
604,48.17,68,2483,96,120917
614,48.13,68,2476,96,120912
624,48.16,68,2483,96,120924
634,48.22,68,2483,96,120918
644,48.02,68,2483,96,120917
654,48.21,68,2483,96,120916
664,48.13,68,2483,96,120918
674,47.97,67,2476,96,120921
684,48.21,67,2483,96,121004
694,48.12,67,2483,96,120955
704,47.93,68,2483,96,120939
714,48.12,67,2483,96,120940
725,47.97,68,2483,96,120946
735,48.20,68,2476,96,120933
745,48.16,68,2483,96,120932
755,48.19,67,2483,96,120922
765,48.20,68,2483,96,120926
775,48.24,68,2483,96,120934
785,48.26,67,2483,96,120932
795,48.24,68,2483,96,120948
805,48.38,68,2483,96,120954
815,48.33,68,2483,96,120941
825,48.23,67,2483,96,120936
835,48.26,67,2483,96,120941
845,48.33,67,2483,96,120934
855,48.32,67,2483,96,120922
865,48.42,67,2483,96,120922
875,48.45,67,2483,96,120923
886,48.43,67,2483,96,120926
896,48.47,67,2483,96,120929
906,48.53,67,2483,96,120939
916,48.64,68,2483,96,120934
926,48.52,67,2483,96,120944
936,48.55,67,2483,96,120944
946,48.42,67,2483,96,120944
956,48.51,67,2483,96,120942
966,48.60,68,2483,96,120941
976,48.64,67,2483,96,120944
986,48.64,68,2483,96,120946
996,48.57,68,2483,96,120949
1006,48.53,68,2483,96,120948
1016,48.62,68,2483,96,120944
1026,48.56,67,2483,96,120943
1036,48.38,68,2483,96,120948
1046,48.50,67,2483,96,120949
1057,48.72,67,2483,96,120940
1067,48.61,67,2483,96,120941
1077,48.72,67,2483,96,120942
1087,48.60,67,2483,96,120942
1097,48.75,67,2483,96,120941
1107,48.52,67,2483,96,120936
1117,47.49,67,2476,96,120927
1127,47.53,67,2476,96,120929
1137,47.47,67,2476,96,120931
1147,47.63,67,2476,96,120926
1157,47.31,68,2476,96,120925
1167,47.45,67,2476,96,120926
1177,47.48,67,2476,96,120925
1187,47.47,67,2476,96,120924
1197,47.43,67,2476,96,120920
1207,47.52,67,2476,96,120932
