elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,46.65,57,2515,96,122504
20,47.19,59,2515,96,120651
30,48.11,61,2515,96,121387
40,48.42,62,2515,96,121884
51,48.52,63,2496,96,122088
61,48.71,64,2496,96,122487
71,48.83,65,2496,96,122842
81,48.87,65,2496,96,123359
91,47.20,66,2496,96,123566
101,49.24,67,2496,96,123386
111,48.93,67,2496,96,123202
121,48.04,68,2496,96,121989
131,48.76,68,2496,96,121783
141,49.71,68,2496,96,121433
151,15.87,64,2405,0,122505
161,49.78,68,2496,96,121781
171,48.89,69,2496,96,121884
181,49.91,69,2496,96,122428
191,50.08,69,2496,96,122751
201,49.66,69,2496,96,122831
211,49.56,69,2496,96,123445
222,50.24,70,2496,96,122795
232,50.15,70,2496,96,121906
242,50.12,70,2496,96,122455
252,49.48,70,2496,96,122389
262,50.27,71,2496,96,122819
272,49.87,71,2496,96,122930
282,53.90,71,2496,96,119973
292,50.46,71,2496,96,120525
302,50.50,71,2496,96,121052
312,50.54,71,2496,96,121570
322,50.68,71,2496,96,122186
332,50.71,71,2496,96,122610
342,50.63,71,2496,96,123107
352,50.58,72,2496,96,123429
362,79.43,77,2301,96,121597
372,39.56,70,2483,96,120597
383,40.09,70,2483,96,121483
393,39.61,69,2483,96,121858
403,39.83,69,2483,96,120312
413,39.80,68,2483,96,121380
423,39.76,68,2483,96,121772
433,39.56,68,2483,96,122284
443,39.56,68,2483,96,122803
453,39.46,68,2483,96,122999
463,39.40,68,2483,96,122830
473,37.98,67,2483,96,123092
483,37.08,67,2483,96,123695
493,37.00,67,2483,96,123221
503,36.87,67,2483,96,122821
513,49.32,69,2496,96,122918
523,50.23,70,2496,96,123176
534,50.38,70,2496,96,121851
544,77.52,76,2444,96,122820
554,39.91,70,2483,96,122167
564,39.81,69,2483,96,122633
574,39.77,69,2483,96,123112
584,39.15,69,2483,96,121792
594,39.62,68,2483,96,121440
604,39.58,68,2483,96,121957
614,38.87,68,2483,96,120542
624,39.61,68,2483,96,121051
634,38.09,68,2483,96,121624
644,38.06,67,2483,96,122127
654,37.97,67,2483,96,122329
664,36.95,67,2489,96,119624
674,37.88,67,2483,96,119491
685,50.00,69,2496,96,119926
695,50.21,70,2496,96,120596
705,50.42,70,2496,96,120456
715,50.49,71,2496,96,120807
725,50.67,71,2496,96,121310
735,50.69,71,2496,96,121129
745,40.29,70,2483,96,119334
755,39.90,69,2483,96,119715
765,39.04,69,2489,96,119369
775,39.70,69,2483,96,119881
785,39.66,68,2483,96,120491
795,39.59,68,2483,96,120575
805,39.65,68,2483,96,119692
815,39.51,68,2483,96,120508
826,39.62,68,2483,96,118994
836,38.02,67,2483,96,117784
846,37.01,66,2483,96,117752
856,49.96,68,2496,96,117701
866,50.03,69,2496,96,117709
876,50.18,69,2496,96,117699
886,50.13,69,2496,96,117697
896,50.14,69,2496,96,117700
906,50.32,69,2496,96,117697
916,50.24,69,2496,96,117698
926,50.32,69,2496,96,117701
936,61.14,69,2470,96,117792
946,39.60,67,2483,96,117787
956,39.45,67,2483,96,117790
966,39.24,66,2483,96,117787
976,37.84,66,2483,96,117775
987,37.62,65,2483,96,117778
997,37.55,65,2483,96,117778
1007,37.48,65,2483,96,117786
1017,36.52,64,2483,96,117780
1027,36.20,64,2483,96,117794
1037,36.44,64,2483,96,117803
1047,49.46,67,2496,96,117799
1057,49.63,67,2496,96,117799
1067,49.82,68,2496,96,117792
1077,49.83,68,2496,96,117790
1087,95.88,78,2359,96,118851
1097,42.19,68,2483,96,118857
1107,42.22,67,2483,96,118857
1117,42.10,67,2489,96,118856
1127,42.16,66,2489,96,118859
1137,41.87,66,2489,96,118863
1148,41.80,66,2489,96,118867
1158,41.73,66,2489,96,118868
1168,41.58,66,2489,96,118871
1178,39.22,65,2483,96,118863
1188,39.24,65,2483,96,118867
1198,39.00,65,2483,96,118872
1208,39.01,65,2483,96,118867
1218,38.83,64,2483,96,118861
1228,37.48,64,2483,96,118867
1238,37.29,64,2483,96,118864
1248,36.15,64,2483,96,118863
1258,49.31,66,2496,96,118866
1268,49.44,67,2496,96,118867
1278,49.71,67,2496,96,118871
1288,49.64,67,2496,96,118869
1298,49.80,67,2496,96,118879
1309,49.94,68,2496,96,118882
1319,49.91,68,2496,96,118879
1329,49.90,68,2496,96,118883
1339,49.99,68,2496,96,118872
1349,42.90,70,2489,96,118886
1359,42.32,68,2489,96,118884
1369,41.99,67,2483,96,118885
1379,41.33,67,2489,96,118888
1389,41.96,66,2483,96,118892
1399,41.80,66,2483,96,118896
1409,39.42,65,2483,96,118888
1419,39.28,65,2483,96,118885
1429,39.05,65,2483,96,118886
1439,37.88,65,2483,96,118888
1449,37.36,64,2483,96,118889
1459,37.31,64,2483,96,118889
1470,37.24,64,2483,96,118897
1480,37.16,64,2483,96,118903
1490,36.33,63,2483,96,118905
1500,49.25,66,2496,96,118904
1510,48.93,66,2496,96,118909
1520,49.54,67,2496,96,118908
1530,94.58,76,2385,96,118907
1540,42.25,67,2483,96,118908
1550,41.98,67,2489,96,118913
1560,42.01,66,2483,96,118908
1570,41.68,66,2483,96,118910
1580,41.62,66,2489,96,118907
1590,41.49,65,2483,96,118909
1600,39.28,65,2483,96,118904
1610,39.05,65,2483,96,118899
1620,38.98,64,2483,96,118900
1631,38.93,64,2483,96,118907
1641,38.03,64,2489,96,118906
1651,38.74,64,2483,96,118921
1661,38.70,64,2483,96,118910
1671,37.22,64,2483,96,118912
1681,37.13,63,2483,96,118916
1691,36.58,63,2483,96,118910
1701,49.09,65,2496,96,118913
1711,49.35,66,2496,96,118912
1721,95.87,75,2385,96,118916
1731,42.06,68,2489,96,118917
1741,41.81,67,2489,96,118916
