elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.66,62,2411,0,121684
20,40.61,65,2489,96,122650
30,36.23,65,2496,96,122676
40,36.36,66,2496,96,122689
51,35.70,66,2496,96,122678
61,36.40,66,2496,96,122674
71,36.41,66,2496,96,122679
81,36.23,66,2496,96,122687
91,34.78,66,2496,96,122685
101,34.81,66,2496,96,122688
111,36.19,66,2496,96,122684
121,36.06,66,2496,96,122688
131,35.62,66,2496,96,122686
141,35.14,66,2496,96,122690
151,36.16,66,2496,96,122698
161,36.25,66,2496,96,122700
171,37.69,66,2496,96,122692
181,36.15,66,2496,96,122683
192,36.13,66,2496,96,122691
202,37.21,66,2496,96,122684
212,34.91,66,2496,96,122689
222,36.25,66,2496,96,122690
232,36.19,66,2496,96,122691
242,37.90,67,2496,96,122691
252,36.51,66,2496,96,122703
262,36.46,66,2496,96,122703
272,36.45,66,2496,96,122706
282,35.81,66,2496,96,122704
292,36.42,66,2496,96,122712
302,36.35,66,2496,96,122711
312,36.48,66,2496,96,122711
322,36.46,66,2496,96,122716
333,36.47,66,2496,96,122720
343,36.46,66,2496,96,122723
353,36.28,66,2496,96,122716
363,34.84,66,2496,96,122717
373,34.79,66,2496,96,122716
383,34.12,66,2496,96,122713
393,36.07,66,2496,96,122711
403,39.54,66,2496,96,122714
413,41.13,67,2489,96,122708
423,34.86,66,2496,96,122709
433,38.79,67,2489,96,122710
443,34.83,66,2496,96,122712
453,36.13,66,2496,96,122711
463,36.00,66,2496,96,122705
474,39.01,66,2496,96,122717
484,36.03,66,2496,96,122716
494,36.37,66,2496,96,122718
504,36.02,66,2496,96,122721
514,39.20,66,2496,96,122705
524,36.14,66,2496,96,122711
534,36.13,66,2496,96,122711
544,36.02,66,2496,96,122713
554,41.03,66,2489,96,122711
564,35.45,66,2496,96,122711
574,39.75,67,2489,96,122708
584,35.42,65,2489,96,122710
594,35.22,65,2496,96,122712
604,40.50,66,2489,96,122710
615,34.24,65,2496,96,122716
625,36.18,65,2496,96,122718
635,36.22,65,2496,96,122711
645,35.92,65,2496,96,122711
655,35.87,65,2496,96,122715
665,36.22,65,2496,96,122701
675,36.12,65,2496,96,122717
685,36.24,66,2496,96,122713
695,34.83,65,2496,96,122720
705,34.75,65,2496,96,122718
715,35.50,65,2496,96,122716
725,15.15,62,2411,0,122719
735,14.52,59,2411,0,122716
745,40.15,63,2489,96,122714
755,29.03,60,2444,0,122713
765,14.31,58,2411,0,122717
776,39.75,61,2509,96,122719
786,34.31,60,2515,96,122714
796,14.30,58,2411,0,122715
806,14.17,57,2411,0,122716
816,37.91,61,2509,96,122715
826,14.19,57,2411,0,122718
836,39.92,62,2509,96,122711
846,36.74,62,2515,96,122713
856,23.68,60,2411,72,122569
