elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,39.19,59,2502,96,120201
20,39.69,60,2509,96,120175
30,39.94,62,2509,96,120176
41,40.13,63,2489,96,120177
51,40.38,64,2489,96,120179
61,40.54,65,2489,96,120183
71,40.65,65,2489,96,120182
81,40.78,66,2489,96,120182
91,36.06,66,2496,96,120212
101,35.88,66,2496,96,120216
111,36.09,66,2496,96,120210
121,35.17,66,2496,96,120311
131,35.58,67,2496,96,120353
141,41.25,68,2489,96,120394
151,36.24,68,2496,96,120355
161,36.11,68,2496,96,120384
171,36.68,68,2496,96,120331
181,36.70,68,2496,96,120327
192,34.13,68,2496,96,120301
202,35.51,68,2496,96,120311
212,36.77,69,2496,96,120303
222,36.70,69,2496,96,120311
232,35.78,69,2496,96,120306
242,36.36,69,2496,96,120292
252,36.33,69,2496,96,120282
262,61.90,73,2457,94,120292
272,36.94,69,2496,96,120289
282,37.00,69,2496,96,120280
292,35.63,69,2496,96,120283
302,36.56,69,2496,96,120286
312,36.62,69,2496,96,120284
322,37.69,70,2496,96,120765
332,37.38,69,2496,96,120770
343,37.22,69,2496,96,120780
353,36.86,68,2496,96,120776
363,36.83,68,2496,96,120768
373,35.59,67,2496,96,120771
383,35.23,67,2496,96,120775
393,34.80,66,2496,96,120773
403,36.75,67,2496,96,120775
413,36.68,67,2496,96,120775
423,36.50,67,2496,96,120779
433,36.28,67,2496,96,120779
443,35.18,66,2496,96,120766
453,34.90,66,2496,96,120762
463,34.91,66,2496,96,120765
473,43.51,67,2496,96,121233
484,36.61,66,2496,96,121248
494,36.56,66,2496,96,121260
504,36.52,66,2496,96,121273
514,36.18,66,2496,96,121291
524,34.94,66,2496,96,121283
534,35.66,66,2496,96,121285
544,68.59,71,2463,96,121288
554,36.63,66,2496,96,121296
564,36.49,66,2496,96,121295
574,36.46,66,2496,96,121298
584,36.49,66,2496,96,121292
594,36.50,66,2496,96,121286
604,36.10,66,2496,96,121291
615,36.15,66,2496,96,121293
625,36.06,66,2496,96,121297
635,36.09,66,2496,96,121300
