elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,46.69,66,2496,96,123618
20,46.70,66,2496,96,123565
30,46.72,66,2496,96,123564
40,46.70,66,2496,96,123565
50,46.94,66,2496,96,123564
60,46.89,66,2496,96,123563
70,46.94,66,2496,96,123571
81,46.91,66,2496,96,123571
91,85.69,71,2457,96,123565
101,47.06,67,2496,96,123560
111,47.03,66,2496,96,123555
121,47.00,67,2496,96,123559
131,46.96,66,2496,96,123555
141,46.89,66,2496,96,123548
151,47.15,67,2496,96,123557
161,47.11,67,2496,96,123565
171,47.04,67,2496,96,123564
181,46.98,66,2496,96,123554
191,46.89,66,2496,96,123552
201,46.91,66,2496,96,123563
211,46.90,66,2496,96,123552
221,86.90,74,2450,96,123567
232,41.86,67,2496,96,123552
242,41.47,67,2496,96,123558
252,41.29,66,2496,96,123569
262,41.18,65,2496,96,123560
272,40.09,65,2496,96,123556
282,39.77,64,2496,96,123550
292,38.95,64,2496,96,123548
302,38.89,64,2496,96,123555
312,86.83,74,2457,96,123555
322,41.51,66,2496,96,123554
332,41.29,66,2496,96,123554
342,41.13,65,2496,96,123553
352,41.09,65,2496,96,123557
362,39.77,64,2496,96,123552
372,39.88,64,2496,96,123557
383,39.83,64,2496,96,123560
393,85.97,71,2457,96,123558
403,41.79,67,2496,96,123561
413,41.41,66,2496,96,123555
423,40.16,65,2496,96,123555
433,40.00,65,2496,96,123561
443,39.89,64,2496,96,123563
453,39.86,64,2496,96,123555
463,39.67,64,2496,96,123550
473,38.80,64,2496,96,123552
483,87.33,74,2457,96,123556
493,41.59,66,2496,96,123561
503,41.37,65,2496,96,123559
513,41.25,65,2496,96,123570
523,40.70,65,2496,96,123548
534,39.89,64,2496,96,123548
544,39.59,64,2496,96,123544
554,38.81,63,2496,96,123547
564,86.81,74,2450,96,123541
574,87.38,76,2450,96,123548
584,45.84,70,2496,96,123553
594,45.31,68,2496,96,123555
604,44.91,67,2496,96,123547
614,44.85,67,2496,96,123546
624,41.78,66,2496,96,123547
634,40.13,65,2496,96,123547
644,39.10,65,2496,96,123558
654,87.07,77,2457,96,123556
664,87.41,78,2457,96,123554
675,45.58,70,2496,96,123561
685,44.95,68,2496,96,123558
695,45.06,68,2496,96,123553
705,44.68,67,2496,96,123557
715,44.70,67,2496,96,123560
725,41.84,66,2496,96,123560
735,41.66,66,2496,96,123569
745,41.33,65,2496,96,123571
755,86.26,71,2457,96,123562
765,86.81,78,2444,96,123577
775,46.03,70,2496,96,123556
785,45.45,69,2496,96,123553
795,45.06,68,2496,96,123555
805,45.08,67,2496,96,123556
815,44.77,67,2496,96,123564
825,41.98,66,2496,96,123568
836,41.88,66,2496,96,123569
846,41.37,65,2496,96,123572
856,41.18,65,2496,96,123571
866,86.51,73,2450,96,123576
876,88.02,76,2457,96,123579
886,45.43,69,2496,96,123574
896,45.00,68,2496,96,123570
906,45.07,68,2496,96,123568
916,42.08,67,2496,96,123564
926,41.86,66,2496,96,123561
936,41.75,65,2496,96,123564
946,41.39,65,2496,96,123570
956,40.01,65,2496,96,123573
