elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,46.67,65,2496,96,123925
20,47.03,66,2496,96,123902
30,47.28,67,2496,96,123882
40,47.41,68,2496,96,123886
50,47.67,69,2496,96,123885
60,47.76,69,2496,96,123891
70,47.92,70,2496,96,123886
80,47.98,70,2496,96,123878
90,48.13,70,2496,96,123880
100,48.22,71,2496,96,123877
110,48.32,71,2496,96,123873
120,57.56,75,2496,96,123868
131,48.47,71,2496,96,123875
141,48.15,71,2470,96,123873
151,48.19,72,2470,96,123873
161,42.42,71,2496,96,123866
171,38.26,70,2489,96,123689
181,41.30,70,2496,96,123588
191,41.15,71,2496,96,123607
201,40.44,70,2496,96,123671
211,40.57,70,2496,96,123589
221,42.53,71,2496,96,123530
231,42.45,71,2496,96,123526
241,41.34,70,2496,96,123518
251,41.27,70,2496,96,123524
261,40.39,70,2496,96,123518
272,39.99,70,2496,96,123519
282,42.37,70,2496,96,123515
292,42.41,70,2496,96,123511
302,42.40,70,2496,96,123506
312,42.46,71,2496,96,123512
322,42.42,70,2496,96,123524
332,41.27,70,2496,96,123524
342,40.53,70,2496,96,123535
352,40.41,70,2496,96,123536
362,48.40,71,2496,96,123541
372,48.47,72,2496,96,123539
382,48.64,72,2496,96,123536
392,46.30,72,2470,96,123538
402,46.01,71,2496,96,123538
412,45.92,70,2496,96,123535
423,45.65,70,2496,96,123535
433,42.28,69,2496,96,123540
443,41.84,68,2496,96,123535
453,40.62,67,2496,96,123530
463,40.42,66,2496,96,123516
473,45.22,68,2496,96,123518
483,44.97,68,2496,96,123530
493,44.84,67,2496,96,123527
503,42.07,67,2496,96,123529
513,41.29,66,2496,96,123525
523,39.31,66,2496,96,123523
533,41.46,66,2496,96,123513
543,44.83,67,2496,96,123513
553,41.70,66,2496,96,123517
564,39.98,66,2496,96,123518
574,39.95,65,2496,96,123513
584,39.09,65,2496,96,123518
594,38.97,64,2496,96,123520
604,38.92,64,2496,96,123522
614,39.83,64,2496,96,123523
624,44.67,66,2496,96,123524
634,44.46,66,2496,96,123530
644,44.29,65,2496,96,123540
654,41.24,65,2496,96,123535
664,39.68,64,2496,96,123547
674,39.58,64,2496,96,123544
684,46.67,65,2496,96,123541
