elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,52.01,65,2496,96,123944
20,85.87,74,2444,96,123647
30,85.73,79,2424,96,123647
40,85.20,78,2450,96,123654
50,86.44,78,2450,96,123661
60,42.66,71,2496,96,123665
70,42.23,69,2496,96,123708
80,41.95,68,2496,96,123691
90,41.65,67,2496,96,123691
100,41.58,67,2496,96,123699
111,41.44,66,2496,96,123700
121,40.21,66,2496,96,123700
131,40.12,65,2496,96,123699
141,85.76,74,2457,96,123750
151,86.02,75,2437,96,123743
161,86.31,79,2437,96,123749
171,86.04,79,2424,96,123754
181,87.40,80,2450,96,123753
191,42.51,70,2496,96,123756
201,41.91,68,2496,96,123774
211,41.48,66,2496,96,123774
221,41.10,65,2496,96,123768
231,40.87,64,2496,96,123762
241,40.77,64,2496,96,123760
251,40.94,65,2496,96,123762
261,40.00,65,2496,96,123768
271,84.49,76,2450,96,123773
282,85.74,78,2437,96,123771
292,85.79,79,2450,96,123778
302,85.31,82,2444,96,123783
312,43.06,73,2470,96,123785
322,42.68,71,2496,96,123795
332,42.23,69,2496,96,123799
342,42.05,68,2496,96,123796
352,41.73,68,2496,96,123800
362,41.62,67,2496,96,123800
372,41.45,66,2496,96,123802
382,41.30,66,2496,96,123805
392,84.84,75,2450,96,123805
402,85.32,73,2431,96,123807
412,85.72,77,2437,96,123813
422,85.71,78,2418,96,123816
432,85.21,80,2418,96,123810
442,42.72,72,2470,96,123816
453,42.19,69,2496,96,123811
463,41.70,67,2496,96,123812
473,41.28,66,2496,96,123804
483,41.03,65,2496,96,123803
493,40.90,64,2496,96,123801
503,40.86,64,2496,96,123803
513,39.98,65,2496,96,123806
523,85.27,74,2457,96,123807
533,84.60,79,2424,96,123808
543,85.10,79,2431,96,123805
553,85.35,79,2457,96,123822
563,85.40,77,2418,96,123812
573,85.93,78,2405,96,123810
583,85.72,82,2463,96,123812
593,86.31,81,2431,96,123827
604,86.49,80,2444,96,123825
614,85.11,79,2457,96,123826
624,45.89,71,2496,96,123825
634,45.25,69,2496,96,123823
644,44.87,67,2496,96,123823
654,44.74,66,2496,96,123820
664,44.53,65,2496,96,123815
674,41.44,64,2496,96,123819
684,41.04,64,2496,96,123822
694,39.90,64,2496,96,123822
704,84.43,70,2450,96,123823
714,85.21,75,2444,96,123819
724,84.77,77,2457,96,123828
734,85.53,79,2418,96,123815
744,85.39,80,2418,96,123818
755,85.54,80,2431,96,123817
765,85.59,78,2411,96,123834
775,84.85,81,2424,96,123829
785,84.79,81,2424,96,123822
795,50.40,73,2470,96,123835
805,46.06,71,2496,96,123835
815,45.45,69,2496,96,123833
825,44.84,67,2496,96,123833
835,44.51,66,2496,96,123827
845,44.22,66,2496,96,123832
855,41.23,64,2496,96,123840
865,41.04,64,2496,96,123834
875,40.99,64,2496,96,123827
885,85.23,72,2470,96,123827
895,85.46,75,2444,96,123822
905,86.14,77,2470,96,123822
916,86.04,80,2418,96,123825
926,86.41,81,2424,96,123828
936,85.73,79,2450,96,123827
946,86.17,80,2418,96,123830
956,85.85,77,2431,96,123834
966,85.57,82,2431,96,123835
976,46.36,73,2470,96,123835
986,45.84,70,2496,96,123840
996,45.13,68,2496,96,123841
1006,44.84,67,2496,96,123827
1016,44.40,66,2496,96,123821
1026,44.19,65,2496,96,123823
1036,41.12,64,2496,96,123821
1046,39.77,64,2496,96,123825
1056,39.78,64,2496,96,123823
1066,85.39,71,2450,96,123825
1077,85.88,75,2450,96,123830
1087,86.10,77,2431,96,123831
