elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.09,55,2411,0,121449
20,40.12,60,2509,96,121703
30,40.33,61,2509,96,121704
40,37.43,61,2515,96,121699
50,38.83,62,2515,96,121703
61,47.45,64,2509,95,121701
71,39.95,63,2515,96,121698
81,39.80,63,2496,96,121695
91,39.91,63,2496,96,121693
101,39.95,63,2496,96,121701
111,47.17,65,2489,96,121692
121,44.87,64,2496,95,121690
131,40.51,64,2496,96,121692
141,40.57,64,2496,96,121694
151,40.94,65,2496,96,121694
161,45.16,65,2489,96,121695
171,40.87,65,2496,96,121695
181,38.56,64,2496,96,121697
192,38.47,64,2496,96,121702
202,38.53,64,2496,96,121705
212,40.45,64,2496,96,121702
222,38.47,64,2489,96,121702
232,38.34,64,2489,96,121702
242,42.14,65,2489,96,121700
252,38.32,64,2489,96,121696
262,45.92,64,2489,96,121692
272,38.28,64,2489,96,121695
282,38.29,64,2489,96,121697
292,38.41,64,2489,96,121701
302,38.45,64,2489,96,121718
313,38.63,64,2489,96,121711
323,38.60,64,2489,96,121709
333,38.60,64,2489,96,121711
343,38.59,64,2489,96,121706
353,38.66,64,2489,96,121703
363,38.68,64,2489,96,121705
373,38.63,64,2489,96,121708
383,38.71,64,2489,96,121712
393,39.02,64,2489,96,121715
403,39.08,64,2489,96,121710
413,39.23,64,2489,96,121711
423,39.42,64,2489,96,121724
433,39.60,64,2489,96,121722
444,39.84,64,2489,96,121718
454,40.28,65,2489,96,121721
464,40.30,65,2489,96,121717
474,40.47,65,2489,96,121715
484,40.47,65,2489,96,121716
494,40.61,65,2489,96,121717
504,41.26,65,2489,96,121723
514,40.81,65,2489,96,121725
524,41.35,65,2489,96,121726
534,41.35,65,2489,96,121723
544,41.34,65,2489,96,121718
554,41.17,66,2489,96,121730
564,41.19,65,2489,96,121724
575,41.04,65,2489,96,121722
585,41.11,65,2489,96,121725
595,41.20,65,2496,96,121721
605,41.23,65,2496,96,121724
615,42.06,66,2496,96,121719
625,42.05,66,2496,96,121718
635,42.07,66,2496,96,121721
645,42.07,66,2496,96,121723
655,42.07,66,2496,96,121724
665,42.28,66,2496,96,121733
675,42.19,66,2496,96,121731
685,41.92,66,2496,96,121730
695,41.88,66,2496,96,121734
706,41.82,66,2496,96,121733
716,41.88,66,2496,96,121723
726,41.91,66,2496,96,121727
736,41.91,66,2496,96,121729
746,41.99,66,2496,96,121732
756,41.85,66,2496,96,121738
766,41.99,66,2496,96,121738
776,41.98,66,2496,96,121737
786,42.00,66,2496,96,121732
796,42.06,66,2496,96,121730
806,40.90,66,2496,96,121733
816,40.82,66,2496,96,121735
826,40.78,66,2496,96,121737
837,40.84,65,2496,96,121739
847,40.84,65,2496,96,121735
857,40.90,66,2496,96,121733
867,40.98,65,2496,96,121734
877,40.94,66,2496,96,121736
887,40.96,65,2496,96,121739
897,39.54,65,2496,96,121734
907,39.58,65,2496,96,121738
917,36.15,64,2496,96,121736
927,35.86,64,2496,96,121727
937,41.21,65,2489,96,121729
