elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,41.34,65,2489,96,121782
20,41.30,65,2489,96,121770
30,41.45,66,2489,96,121767
41,41.48,66,2496,96,121754
51,39.87,66,2496,96,121756
61,39.76,66,2496,96,121759
71,40.01,67,2496,96,121761
81,39.88,66,2496,96,121757
91,39.75,66,2496,96,121763
101,39.88,66,2496,96,121761
111,39.84,66,2496,96,121765
121,40.44,67,2496,96,121754
131,39.89,66,2496,96,121760
141,39.77,66,2496,96,121756
151,41.09,67,2496,96,121760
161,40.87,67,2496,96,121753
172,40.79,66,2496,96,121764
182,78.14,72,2437,96,121758
192,41.02,67,2496,96,121759
202,40.92,67,2496,96,121757
212,40.83,67,2496,96,121756
222,79.78,74,2437,96,121758
232,41.03,67,2496,96,121760
242,40.84,67,2496,96,121762
252,40.09,66,2496,96,121767
262,47.29,69,2496,96,121766
272,41.01,67,2496,96,121751
282,40.91,67,2496,96,121760
292,40.74,67,2496,96,121759
303,41.77,67,2489,96,121754
313,41.81,67,2496,96,121762
323,41.81,67,2489,96,121754
333,41.31,67,2496,96,121737
343,40.35,68,2496,96,121752
353,39.97,67,2496,96,121738
363,80.23,73,2437,96,121737
373,40.33,68,2496,96,121743
383,40.13,67,2496,96,121744
393,66.07,69,2444,96,121744
403,40.23,68,2496,96,121743
413,40.14,67,2496,96,121748
423,40.49,69,2496,96,121747
433,40.27,68,2496,96,121741
444,47.02,67,2496,96,121745
454,81.08,76,2431,96,121750
464,41.53,69,2496,96,121750
474,41.29,68,2496,96,121750
484,39.80,68,2496,96,121757
494,81.11,76,2431,96,121754
504,41.63,70,2496,96,121751
514,41.41,69,2496,96,121759
524,41.25,68,2496,96,121748
534,80.69,76,2431,96,121750
544,41.81,70,2496,96,121743
554,41.53,69,2496,96,121744
564,41.39,68,2496,96,121746
574,81.10,75,2437,96,121739
585,41.04,71,2496,96,121744
595,41.70,70,2496,96,121748
605,41.45,69,2496,96,121752
615,54.54,74,2444,96,121749
625,42.34,69,2489,96,121747
635,42.43,69,2496,96,121743
645,42.49,69,2496,96,121741
655,42.45,69,2496,96,121748
665,81.98,78,2431,96,121752
675,41.09,70,2496,96,121751
685,40.89,69,2496,96,121754
695,81.73,75,2431,96,121754
705,41.38,71,2496,96,121756
715,40.42,70,2496,96,121753
726,40.16,69,2496,96,121751
736,81.93,77,2431,96,121746
746,41.07,70,2496,96,121741
756,40.81,69,2496,96,121746
766,82.03,75,2431,95,121747
776,41.24,71,2496,96,121749
786,40.93,70,2496,96,121756
796,81.39,74,2437,96,121755
806,82.35,81,2431,96,121759
816,40.51,73,2470,96,121765
826,41.95,72,2470,96,121762
836,41.95,71,2496,96,121755
846,40.26,69,2496,96,121751
856,81.90,78,2431,96,121746
866,83.01,80,2431,96,121748
877,42.34,73,2470,96,121751
887,41.91,71,2470,96,121760
897,41.93,71,2496,96,121763
907,82.67,78,2437,96,121758
917,83.16,79,2431,96,121752
927,42.67,74,2470,96,121761
937,42.22,72,2470,96,121758
947,42.12,71,2496,96,121764
957,82.85,81,2431,96,121765
967,82.48,78,2431,96,121757
977,61.52,76,2418,96,121756
987,42.42,73,2470,96,121759
997,42.07,72,2470,96,121761
1008,41.99,71,2496,96,121761
1018,43.22,71,2496,96,121761
1028,43.09,72,2470,96,121758
1038,83.71,76,2437,96,121752
1048,75.56,76,2457,96,121756
1058,43.12,71,2496,96,121761
1068,83.93,77,2424,96,121765
1078,42.09,74,2470,96,121758
1088,41.42,72,2470,96,121770
1098,41.34,71,2496,96,121771
1108,85.64,78,2424,96,121772
1118,42.03,74,2470,96,121768
1128,41.41,72,2470,96,121766
1138,39.87,71,2496,96,121764
1148,86.75,79,2424,96,121769
1159,42.01,74,2470,96,121758
1169,41.45,72,2470,96,121764
1179,52.10,71,2463,88,121766
1189,82.92,80,2431,96,121769
1199,42.03,74,2470,96,121765
1209,41.47,72,2470,96,121758
1219,82.28,78,2431,96,121750
1229,83.37,81,2431,96,121753
1239,83.99,81,2418,96,121757
1249,84.31,81,2424,96,121754
1259,42.75,74,2470,96,121752
1269,42.28,72,2496,96,121755
1279,41.79,70,2496,96,121754
1289,82.93,77,2431,96,121767
1299,82.58,77,2431,96,121759
1309,83.54,77,2431,96,121754
1320,42.72,73,2470,96,121757
1330,42.10,71,2496,96,121767
1340,41.70,69,2496,96,121767
1350,40.60,68,2496,96,121767
1360,84.72,76,2431,96,121769
1370,85.05,76,2431,96,121751
1380,84.38,77,2431,96,121757
1390,42.09,71,2470,96,121768
1400,41.76,69,2496,96,121761
1410,39.98,68,2496,96,121758
1420,83.02,72,2437,96,121764
1430,85.55,75,2424,95,121762
1440,85.13,77,2431,96,121763
1450,86.08,78,2431,95,121759
1461,41.81,70,2496,96,121761
1471,41.44,68,2496,96,121774
1481,41.06,67,2496,96,121783
