elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,41.46,67,2489,96,117848
20,41.54,67,2489,96,117823
30,41.49,67,2489,96,117815
40,41.51,67,2489,96,117818
50,40.88,67,2496,96,117813
60,41.50,67,2489,96,117804
70,41.52,67,2489,96,117803
80,41.55,67,2489,96,117805
90,41.48,67,2489,96,117805
100,41.49,67,2489,96,117806
110,41.38,67,2489,96,117805
120,41.29,67,2489,96,117855
130,41.26,67,2489,96,117021
141,41.38,67,2489,96,117024
151,41.38,67,2489,96,117029
161,41.60,67,2489,96,117012
171,41.58,67,2489,96,116968
181,41.52,67,2489,96,116979
191,41.06,67,2489,96,116964
201,41.35,67,2489,96,116960
211,41.38,67,2489,96,116957
221,41.34,66,2489,96,116957
231,41.43,66,2489,96,116957
241,38.22,66,2496,96,116949
251,38.15,66,2496,96,116948
261,38.08,65,2496,96,116937
271,38.07,65,2496,96,116940
281,37.99,65,2496,96,116935
291,37.96,65,2496,96,116932
302,37.92,65,2496,96,116933
312,37.92,65,2496,96,116930
322,37.91,65,2496,96,116941
332,37.94,65,2496,96,116934
342,35.68,64,2496,96,116936
352,41.11,65,2489,96,116938
362,38.00,65,2496,96,116938
372,37.93,65,2496,96,116938
382,35.74,64,2496,96,116937
392,35.69,64,2496,96,116933
402,35.71,64,2496,96,116932
412,35.61,64,2496,96,116931
422,35.60,64,2496,96,116934
432,35.57,64,2496,96,116929
443,40.97,65,2489,96,116933
453,41.01,65,2489,96,116934
463,45.67,65,2489,96,116936
473,37.87,65,2496,96,116931
483,37.82,64,2496,96,116928
493,35.69,64,2496,96,116929
503,35.60,64,2496,96,116938
513,35.69,64,2496,96,116929
523,35.60,63,2496,96,116928
533,35.60,63,2496,96,116925
543,35.56,63,2496,96,116929
553,35.57,63,2496,96,116933
563,35.56,63,2496,96,116928
573,35.42,63,2496,96,116925
583,35.35,63,2496,96,116924
594,35.40,63,2496,96,116925
604,35.32,63,2496,96,116928
614,35.35,63,2496,96,116928
624,35.36,63,2496,96,116919
634,35.34,63,2496,96,116920
644,35.25,63,2496,96,116914
654,35.37,63,2496,96,116913
664,35.34,63,2496,96,116902
674,37.52,63,2496,96,116905
684,37.55,64,2496,96,116903
694,37.59,63,2496,96,116906
704,37.63,64,2496,96,116911
714,37.64,64,2496,96,116909
724,37.59,64,2496,96,116913
735,37.63,64,2496,96,116915
745,36.81,63,2496,96,116908
755,35.48,63,2496,96,116911
765,35.42,63,2496,96,116924
775,35.35,63,2496,96,116921
785,35.32,63,2496,96,116922
795,40.81,64,2489,96,116926
805,40.92,64,2489,96,116916
815,40.92,64,2489,96,116912
825,41.03,65,2489,96,116915
835,41.01,65,2489,96,116917
845,41.08,65,2489,96,116932
855,41.04,65,2489,96,116929
865,41.09,65,2489,96,116934
875,38.53,65,2496,96,116932
885,38.38,65,2496,96,116933
896,38.32,64,2496,96,116933
906,38.31,64,2496,96,116926
916,37.81,64,2496,96,116927
926,37.74,64,2496,96,116925
936,37.75,64,2496,96,116924
946,37.78,64,2496,96,116928
956,37.75,64,2496,96,116928
966,37.74,64,2496,96,116943
976,37.71,64,2496,96,116931
986,37.70,64,2496,96,116934
996,35.42,63,2496,96,116936
1006,38.28,64,2496,96,116931
1016,38.21,64,2496,96,116931
1026,38.26,64,2496,96,116924
1037,37.70,64,2496,96,116912
1047,37.77,64,2496,96,116915
1057,37.76,64,2496,96,116911
1067,37.73,64,2496,96,116921
1077,37.71,64,2496,96,116929
1087,37.75,64,2496,96,116924
1097,37.73,64,2496,96,116916
1107,37.76,64,2496,96,116915
1117,35.62,63,2496,96,116908
1127,35.56,63,2496,96,116912
1137,35.45,63,2496,96,116904
1147,35.43,63,2496,96,116911
1157,35.41,63,2496,96,116912
1167,35.42,63,2496,96,116911
1178,35.37,63,2496,96,116909
1188,35.38,63,2496,96,116912
1198,35.37,63,2496,96,116908
