elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,13.93,55,2411,0,117683
20,40.09,60,2509,96,117709
30,34.91,61,2515,96,117716
41,34.96,61,2515,96,117699
51,37.23,62,2515,96,117692
61,37.27,62,2496,96,117681
71,38.06,62,2496,96,117689
81,37.99,63,2496,96,117687
91,49.88,63,2483,95,117689
101,47.31,66,2489,96,117692
111,39.06,63,2496,96,117685
121,38.65,63,2496,96,117683
131,39.60,64,2496,96,117684
141,47.81,64,2496,96,117681
151,40.55,64,2496,96,117692
161,39.19,64,2496,96,117688
171,39.19,64,2496,96,117681
182,40.52,65,2496,96,117682
192,40.81,65,2496,96,117683
202,40.82,65,2496,96,117685
212,40.96,65,2496,96,117688
222,41.15,65,2496,96,117686
232,40.96,65,2496,96,117697
242,41.12,65,2496,96,117694
252,41.21,65,2496,96,117698
262,41.27,65,2496,96,117698
272,41.33,65,2496,96,117700
282,41.57,65,2496,96,117698
292,41.52,66,2496,96,117699
302,41.51,66,2496,96,117696
313,41.57,66,2496,96,117696
323,41.59,66,2496,96,117701
333,41.54,66,2496,96,117694
343,41.60,66,2496,96,117699
353,41.68,66,2496,96,117702
363,41.70,66,2496,96,117705
373,41.66,66,2496,96,117705
383,41.56,66,2496,96,117711
393,41.67,66,2496,96,117704
403,41.71,66,2496,96,117692
413,41.65,66,2496,96,117696
423,41.70,66,2496,96,117698
433,41.75,66,2496,96,117695
443,41.77,66,2496,96,117684
454,41.89,66,2496,96,117687
464,41.94,66,2496,96,117686
474,41.99,66,2496,96,117687
484,42.00,66,2496,96,117689
494,41.94,66,2496,96,117689
504,42.16,66,2496,96,117698
514,41.98,66,2496,96,117691
524,42.01,66,2496,96,117701
534,42.08,66,2496,96,117697
544,42.04,66,2496,96,117702
554,41.94,66,2496,96,117701
564,41.90,66,2496,96,117705
574,41.90,66,2496,96,117702
584,41.98,66,2496,96,117698
595,41.84,66,2496,96,117695
605,41.93,66,2496,96,117690
615,41.99,66,2496,96,117687
625,42.02,66,2496,96,117682
635,40.35,66,2496,96,117684
645,40.33,66,2496,96,117679
655,40.34,66,2496,96,117683
665,40.29,66,2496,96,117683
675,40.31,66,2496,96,117684
685,40.35,66,2496,96,117685
695,40.29,66,2496,96,117683
705,40.30,66,2496,96,117685
715,40.33,66,2496,96,117686
725,40.00,66,2496,96,117688
736,39.87,65,2496,96,117691
746,39.88,65,2496,96,117698
756,39.90,65,2496,96,117686
766,39.88,65,2496,96,117688
776,39.93,65,2496,96,117693
786,39.87,66,2496,96,117683
796,39.92,66,2496,96,117683
806,39.81,65,2496,96,117685
816,39.85,65,2496,96,117687
826,39.81,65,2496,96,117687
836,39.78,65,2496,96,117693
846,39.81,65,2496,96,117696
856,39.83,65,2496,96,117696
866,39.81,65,2496,96,117689
877,39.74,65,2496,96,117699
887,39.77,65,2496,96,117693
897,39.00,65,2496,96,117693
907,38.91,65,2496,96,117690
917,38.94,65,2496,96,117699
927,38.93,65,2496,96,117691
937,38.95,65,2496,96,117683
947,38.99,65,2496,96,117681
957,39.01,65,2496,96,117679
967,39.14,65,2496,96,117682
977,39.10,65,2496,96,117683
987,39.08,65,2496,96,117685
997,39.14,65,2496,96,117690
1007,38.62,65,2496,96,117686
1018,38.01,65,2496,96,117690
1028,37.96,64,2496,96,117687
1038,36.00,64,2496,96,117683
1048,38.28,64,2496,96,117685
