elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,13.82,54,2411,0,120990
20,39.81,59,2502,96,121010
30,42.65,59,2509,96,121014
41,34.56,59,2515,96,121010
51,35.03,60,2515,96,120993
61,35.07,60,2515,96,120980
71,42.95,61,2509,96,120983
81,35.37,60,2515,96,120979
91,44.62,60,2515,96,120984
101,35.40,61,2515,96,120989
111,34.53,61,2515,96,120995
121,34.59,61,2515,96,120994
131,34.76,61,2515,96,120992
141,43.17,62,2483,96,120996
151,34.74,61,2515,96,120996
161,34.61,61,2515,96,120992
172,34.85,61,2515,96,120981
182,35.68,61,2515,96,121006
192,35.76,61,2515,96,121013
202,35.76,61,2515,96,121017
212,35.86,62,2515,96,121015
222,35.87,62,2515,96,121007
232,35.75,62,2515,96,121006
242,35.83,62,2515,96,121003
252,35.89,62,2496,96,121007
262,35.98,62,2515,96,121010
272,35.99,62,2515,96,121011
283,35.96,62,2515,96,121015
293,35.87,62,2515,96,121006
303,35.81,62,2515,96,121013
313,35.96,62,2515,96,121008
323,35.62,62,2515,96,121009
333,35.98,62,2515,96,121006
343,35.95,62,2515,96,121002
353,35.96,62,2515,96,121008
363,35.97,62,2515,96,121011
373,35.97,62,2515,96,121019
383,35.87,62,2515,96,121014
394,35.99,62,2515,96,121012
404,36.06,62,2515,96,121017
414,35.97,62,2515,96,121013
424,36.00,62,2515,96,121016
434,36.00,62,2515,96,121010
444,35.97,62,2515,96,121015
454,35.96,62,2515,96,121014
464,35.99,62,2515,96,121017
474,35.97,62,2515,96,121010
484,35.70,62,2515,96,121011
494,35.98,62,2515,96,121011
504,36.02,62,2515,96,121008
515,36.06,62,2515,96,121006
525,35.99,62,2515,96,121004
535,35.95,62,2515,96,121007
545,36.01,62,2515,96,121011
555,36.02,62,2515,96,121011
565,36.00,62,2515,96,121011
575,35.96,62,2515,96,121001
585,36.01,62,2515,96,121007
595,36.04,62,2515,96,121017
605,36.08,62,2515,96,121024
615,36.07,62,2515,96,121010
626,36.08,62,2515,96,121006
636,36.10,62,2515,96,121012
646,35.32,62,2515,96,121008
656,35.93,63,2496,96,121068
666,36.07,63,2496,96,121124
676,36.21,63,2496,96,121108
686,35.99,63,2496,96,121083
696,36.15,63,2496,96,121051
706,36.20,63,2496,96,121042
716,36.15,63,2496,96,121028
726,36.10,63,2496,96,121024
736,36.10,63,2496,96,121026
747,36.12,63,2515,96,121032
757,36.17,62,2509,96,121018
767,36.14,62,2515,96,121031
777,36.07,62,2515,96,121024
787,36.01,62,2515,96,121021
797,36.03,62,2515,96,121019
807,35.05,62,2515,96,121014
817,35.08,62,2515,96,121013
827,35.08,62,2515,96,121010
837,35.06,62,2515,96,121014
847,35.04,62,2515,96,121007
858,35.08,62,2515,96,121007
868,35.04,62,2515,96,121004
878,35.03,62,2515,96,121009
888,34.93,62,2509,96,121010
898,35.08,62,2515,96,121010
908,35.02,62,2515,96,121010
918,35.07,62,2515,96,121010
928,35.01,62,2515,96,121006
938,35.06,62,2515,96,121004
948,35.00,62,2515,96,121006
958,35.08,62,2515,96,121003
968,35.08,62,2515,96,121000
979,35.06,62,2515,96,121010
989,35.02,62,2515,96,120999
999,34.99,62,2515,96,121009
1009,35.07,62,2515,96,121000
1019,35.00,62,2515,96,120995
1029,34.82,61,2515,96,120994
1039,34.95,62,2515,96,120999
1049,34.99,62,2515,96,121012
1059,34.96,62,2509,96,121007
1069,34.97,61,2515,96,121009
1079,34.97,61,2515,96,121003
1090,34.98,61,2515,96,121000
1100,34.85,61,2515,96,121005
1110,34.90,61,2515,96,121007
1120,34.88,61,2515,96,121007
1130,34.91,61,2515,96,121016
1140,34.86,61,2515,96,121006
1150,34.83,61,2515,96,121007
1160,35.00,61,2515,96,121012
1170,34.89,61,2515,96,121007
1180,34.86,61,2515,96,121011
1190,34.84,61,2515,96,121012
1200,35.92,62,2515,96,121011
1210,35.89,62,2515,96,121013
1221,35.94,62,2515,96,121012
1231,35.83,62,2515,96,121009
1241,35.92,62,2515,96,121012
1251,35.85,62,2515,96,121006
1261,35.81,62,2515,96,121005
1271,35.89,62,2515,96,121010
1281,35.87,62,2515,96,120992
1291,35.80,62,2515,96,120998
1301,35.85,62,2515,96,120998
1311,35.87,62,2515,96,121003
1321,35.77,62,2515,96,121015
1331,35.74,62,2515,96,121009
1342,35.79,62,2515,96,121012
1352,35.65,62,2515,96,121014
1362,35.51,62,2515,96,121006
1372,35.34,62,2515,96,121030
1382,35.20,61,2515,96,121004
1392,34.95,61,2515,96,121010
