elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,40.38,62,2489,96,121645
20,40.59,62,2509,96,121592
30,40.53,63,2489,96,121589
40,40.66,63,2489,96,121588
50,40.69,63,2489,96,121598
61,40.63,63,2489,96,121579
71,40.62,63,2489,96,121582
81,35.43,63,2496,96,121582
91,35.23,62,2496,96,121584
101,35.29,62,2515,96,121586
111,35.23,62,2515,96,121576
121,59.03,66,2483,96,121566
131,35.33,62,2515,96,121582
141,35.25,62,2515,96,121579
151,35.27,62,2515,96,121567
161,41.90,61,2515,96,121574
171,35.33,62,2515,96,121579
181,35.34,62,2515,96,121577
191,35.26,62,2515,96,121588
202,35.23,62,2515,96,121589
212,35.19,62,2496,96,121575
222,35.29,62,2515,96,121585
232,35.24,62,2515,96,121579
242,35.23,61,2515,96,121575
252,52.79,63,2489,96,121567
262,35.67,62,2496,96,121574
272,35.59,62,2496,96,121580
282,35.71,62,2515,96,121574
292,35.67,62,2515,96,121570
302,35.68,62,2515,96,121579
312,58.96,66,2483,96,121579
323,35.78,62,2496,96,121584
333,35.70,62,2496,96,121578
343,35.60,62,2496,96,121579
353,35.61,62,2496,96,121578
363,35.61,62,2515,96,121572
373,50.13,65,2483,96,121576
383,35.69,63,2496,96,121570
393,35.67,62,2515,96,121572
403,35.63,62,2515,96,121582
413,35.69,62,2515,96,121584
423,35.61,62,2515,96,121582
433,35.57,62,2515,96,121578
443,35.93,63,2496,96,121575
454,35.74,62,2496,96,121569
464,35.68,62,2496,96,121571
474,35.62,62,2515,96,121572
484,35.67,62,2515,96,121576
494,35.63,62,2515,96,121571
