elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.28,56,2411,0,121004
20,59.27,64,2483,96,121011
30,59.79,66,2483,96,121006
40,59.63,67,2483,96,120995
50,35.91,65,2496,96,120994
60,35.46,64,2496,96,120993
70,52.43,69,2483,96,120998
80,35.37,63,2496,96,120998
90,35.33,63,2496,96,120998
100,59.21,67,2483,96,121001
110,57.28,69,2483,96,121002
120,35.29,63,2496,96,120999
131,35.31,63,2496,96,120993
141,35.13,63,2496,96,120994
151,35.21,63,2496,96,120991
161,35.30,63,2496,96,120993
171,39.22,64,2496,96,121002
181,60.66,68,2483,96,121006
191,35.56,64,2496,96,121005
201,39.24,65,2489,96,120995
211,35.39,64,2496,96,120997
221,35.53,64,2496,96,120996
231,51.26,68,2483,96,121003
241,48.88,68,2483,96,121000
251,35.63,64,2496,96,120997
262,35.46,64,2496,96,120999
272,44.20,65,2483,96,121005
282,50.86,67,2489,96,120996
292,41.67,67,2496,96,121014
302,58.98,68,2483,96,121011
312,52.39,67,2483,96,121000
322,35.48,64,2496,96,121006
332,35.46,64,2496,96,121003
342,56.26,68,2483,96,120992
352,51.37,67,2483,96,120999
362,53.92,67,2483,96,121008
372,35.69,64,2496,96,121009
382,49.11,69,2483,96,121024
393,35.62,65,2496,96,121016
403,41.16,65,2496,96,121011
413,59.90,71,2483,96,121005
423,35.85,65,2496,96,121005
433,58.49,68,2483,96,121008
443,35.33,64,2496,96,121007
453,54.10,68,2483,96,121009
463,35.68,65,2496,96,121009
473,35.54,64,2496,96,121007
483,35.63,64,2496,96,121003
493,35.55,64,2496,96,121010
503,35.64,64,2496,96,121013
513,51.35,65,2489,96,121012
524,38.55,65,2496,96,121016
534,60.09,68,2483,96,121014
544,35.69,66,2496,96,121009
554,35.67,64,2496,96,121011
564,48.20,66,2483,96,121003
574,35.59,65,2496,96,121010
584,35.68,65,2496,96,121015
594,39.82,64,2489,96,121014
604,42.25,65,2496,96,121018
614,35.70,65,2496,96,121016
624,58.52,69,2483,96,121017
634,43.46,66,2496,96,121018
645,35.64,65,2496,96,121026
655,60.54,69,2483,96,121009
665,50.46,69,2483,96,120932
675,60.44,69,2483,96,120938
685,35.79,65,2496,96,120955
695,38.36,65,2496,96,120961
705,60.18,69,2483,96,120967
715,51.06,67,2483,96,120965
725,35.67,64,2496,96,120972
735,58.81,69,2483,96,120973
745,35.65,64,2496,96,120983
755,35.75,65,2496,96,120984
765,36.37,65,2496,96,120975
775,53.56,68,2483,96,120974
786,35.39,64,2496,96,120981
796,35.58,64,2496,96,120990
806,58.62,68,2483,96,120985
816,43.97,68,2483,96,120990
826,35.67,65,2496,96,120990
836,35.63,64,2496,96,120992
846,35.85,65,2496,96,120996
856,35.72,64,2496,96,121004
866,35.68,65,2496,96,121006
876,37.80,65,2496,96,121005
886,35.69,65,2496,96,121003
896,35.66,65,2496,96,121004
906,35.65,65,2496,96,121001
917,58.61,68,2483,96,120999
927,35.54,65,2496,96,121004
937,35.74,65,2496,96,120999
947,35.79,66,2496,96,120998
957,56.07,66,2483,96,120996
967,44.17,68,2483,96,120993
977,42.89,66,2489,96,120996
987,47.76,69,2483,96,121000
997,35.60,65,2496,96,121008
1007,35.79,66,2496,96,121011
1017,48.23,68,2496,96,121008
1027,35.91,65,2496,96,120914
1037,35.96,65,2496,96,120926
1048,35.95,65,2496,96,120931
1058,35.72,65,2496,96,120943
1068,43.31,67,2489,96,120962
1078,35.60,65,2496,96,120962
1088,35.60,65,2496,96,120967
1098,41.10,67,2496,96,120968
1108,35.62,65,2496,96,120985
1118,37.55,65,2496,96,120994
1128,59.30,68,2483,96,120984
1138,35.66,65,2496,96,120981
1148,35.76,65,2496,96,120979
1158,49.39,68,2496,96,120986
1168,43.05,67,2496,96,120989
1179,43.71,65,2496,96,120996
1189,53.12,68,2483,96,121000
1199,59.26,70,2483,96,120988
1209,50.23,70,2483,96,120990
1219,53.87,69,2483,96,120993
1229,35.74,65,2496,96,120997
1239,35.78,65,2496,96,120991
1249,35.72,65,2496,96,120992
1259,35.64,65,2496,96,121007
1269,35.49,64,2496,96,121007
1279,36.51,64,2496,96,121704
1289,36.45,64,2496,96,121688
1299,36.39,64,2496,96,121686
1310,36.29,64,2496,96,121693
1320,36.13,63,2496,96,121698
1330,35.75,63,2496,96,121695
