elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,39.79,67,2496,96,120140
20,39.77,67,2496,96,120089
30,39.92,67,2496,96,120073
40,39.88,67,2496,96,120068
50,39.97,67,2496,96,120077
60,39.90,67,2496,96,120071
70,39.93,67,2496,96,120083
80,39.88,67,2496,96,120075
90,40.76,67,2496,96,120098
100,40.82,67,2496,96,120099
110,40.90,68,2496,96,120125
120,40.85,67,2496,96,120117
130,53.59,66,2359,14,120133
141,40.81,68,2496,96,120119
151,40.90,67,2496,96,120119
161,40.76,68,2496,96,120152
171,40.90,68,2496,96,120150
181,41.37,68,2496,96,120149
191,41.37,68,2496,96,120151
201,54.35,74,2405,58,120165
211,41.37,68,2496,96,120165
221,41.34,68,2496,96,120167
231,41.41,69,2496,96,120175
241,41.39,68,2496,96,120168
251,55.33,75,2398,81,120180
261,41.57,68,2496,96,120198
271,41.55,68,2496,96,120188
