elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,92.96,77,2242,96,120874
21,90.61,79,2223,96,120863
31,91.75,80,2223,96,120827
41,90.95,79,2236,96,120798
51,89.19,80,2223,96,120793
61,88.86,81,2249,96,120797
71,89.60,83,2242,96,120812
81,88.83,82,2236,96,120808
91,65.97,76,2463,96,120814
101,47.26,73,2470,96,120811
111,46.82,72,2470,96,120815
121,46.56,71,2470,96,120816
131,43.84,70,2496,96,120811
141,91.73,79,2223,96,120821
151,92.33,78,2242,96,120813
161,91.36,80,2223,96,120822
171,88.80,81,2210,96,120829
181,89.82,82,2242,96,120832
191,89.27,81,2236,96,120828
201,87.65,81,2210,96,120832
211,88.48,82,2216,96,120821
221,48.05,75,2470,96,120837
232,47.29,73,2470,96,120838
242,46.82,72,2470,96,120836
252,46.91,71,2496,96,120837
262,90.09,78,2359,96,120840
272,93.32,79,2242,96,120839
282,92.12,80,2236,96,120830
292,89.26,81,2210,96,120829
302,90.16,80,2229,96,120832
312,90.41,81,2236,96,120832
322,88.56,82,2242,96,120827
332,89.05,82,2229,96,120819
342,89.60,82,2236,96,120828
352,47.84,75,2470,96,120837
362,47.16,73,2470,96,120828
372,46.68,72,2470,96,120837
382,46.56,71,2470,96,120834
392,92.94,79,2249,96,120843
402,91.92,80,2229,96,120850
412,91.39,79,2223,96,120856
422,90.20,80,2236,96,120850
433,89.71,80,2203,96,120849
443,88.47,81,2229,96,120848
453,89.69,81,2229,96,120843
463,89.72,82,2236,96,120840
473,88.11,82,2229,96,120848
483,47.69,74,2470,96,120868
493,47.11,73,2470,96,120862
503,46.81,72,2470,96,120857
513,46.72,71,2496,96,120861
