elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.07,61,2411,0,120955
20,40.11,65,2489,96,120934
30,68.39,70,2483,96,120915
40,68.55,73,2457,96,120903
50,44.13,69,2476,96,120900
60,60.67,69,2463,96,120899
70,44.99,70,2483,96,120902
80,68.46,73,2463,96,120902
90,68.86,75,2457,96,120896
100,64.86,75,2457,96,120891
110,71.40,75,2463,96,120891
120,46.35,72,2483,96,120885
130,45.82,70,2476,96,120888
141,46.24,70,2476,96,120882
151,45.25,70,2476,96,120880
161,45.66,70,2476,96,120890
171,70.18,75,2457,96,120895
181,67.25,76,2463,96,120892
191,46.50,72,2463,96,120888
201,45.46,71,2476,96,120888
211,44.12,69,2476,96,120891
221,42.94,69,2489,96,120885
231,54.40,72,2483,96,120883
241,42.47,69,2489,96,120884
251,42.40,68,2489,96,120883
261,40.71,68,2496,95,120900
271,70.41,73,2463,96,120880
282,71.13,74,2463,96,120890
292,68.89,74,2463,96,120895
302,44.01,70,2483,96,120893
312,67.98,76,2463,96,120898
322,45.18,70,2476,96,120901
332,45.53,71,2476,96,120901
342,66.39,74,2463,96,120891
352,45.19,71,2476,96,120889
362,45.40,71,2476,96,120865
372,45.20,70,2483,96,120836
382,68.83,73,2457,96,120829
392,44.60,70,2483,96,120837
402,43.81,69,2483,96,120834
413,43.45,69,2483,96,120836
423,69.19,74,2463,96,120828
433,43.50,70,2483,95,120824
443,43.07,70,2483,96,120826
453,42.51,69,2489,95,120828
463,70.91,75,2463,96,120837
473,69.64,75,2463,96,120845
483,44.87,70,2483,96,120842
493,43.78,70,2483,96,120836
503,69.38,75,2457,96,120840
513,44.65,70,2476,96,120843
523,43.86,70,2483,96,120847
533,43.53,68,2483,96,120863
544,43.62,68,2483,96,120842
554,43.61,69,2483,96,120840
564,43.58,68,2483,96,120839
574,43.62,69,2483,96,120839
584,43.40,68,2483,96,120842
594,41.24,68,2496,95,120851
604,42.35,68,2489,96,120849
614,69.88,71,2463,96,120851
624,42.24,68,2489,95,120851
634,41.26,68,2496,95,120849
644,68.08,73,2463,96,120848
654,53.11,70,2483,95,120849
664,43.71,69,2483,96,120846
674,42.74,69,2483,96,120849
685,43.64,69,2483,96,120853
695,68.88,73,2463,96,120856
705,47.81,70,2483,96,120854
715,45.71,71,2483,96,120862
725,45.07,70,2483,96,120865
735,44.71,69,2476,96,120866
745,44.95,69,2483,95,120858
755,67.09,75,2470,96,120860
