elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.35,58,2411,0,120875
20,39.22,61,2509,96,121443
30,69.00,68,2489,96,121467
40,66.89,72,2470,96,121486
50,67.33,72,2463,96,121501
60,67.33,72,2470,96,121511
70,67.35,74,2470,95,121520
80,67.41,73,2463,96,121522
90,71.17,76,2463,96,121524
101,47.65,72,2483,96,121526
111,46.78,71,2476,96,121527
121,46.79,71,2476,96,121528
131,66.54,76,2457,96,121528
141,66.64,74,2463,96,121529
151,47.84,72,2457,96,121531
161,67.62,76,2463,96,121537
171,47.88,72,2476,96,121539
181,47.32,70,2476,96,121536
191,47.60,72,2476,96,121539
201,58.78,73,2463,96,121540
211,51.46,71,2463,96,121543
221,70.95,75,2463,96,121546
232,70.96,77,2457,96,121549
242,46.40,71,2476,96,121546
252,47.29,72,2470,96,121549
262,58.83,75,2463,96,121550
272,68.86,77,2457,96,121557
282,60.01,73,2463,96,121560
292,46.48,72,2463,96,121564
302,46.75,71,2483,96,121570
312,67.63,75,2463,96,121562
322,57.29,75,2463,95,121561
332,57.21,73,2463,96,121558
342,47.10,72,2463,96,121562
352,64.86,73,2463,96,121565
362,47.28,73,2457,96,121624
373,47.07,73,2463,96,121182
383,67.57,75,2463,96,121169
393,67.04,76,2463,96,121165
403,47.79,73,2457,96,121208
413,67.09,77,2463,96,121308
423,71.25,77,2457,96,121284
433,64.34,76,2457,96,121283
443,70.65,79,2463,96,121275
453,48.10,74,2463,96,121279
463,48.08,74,2457,96,121266
473,47.67,73,2463,96,121263
483,48.03,74,2463,96,121258
493,67.87,77,2463,96,121253
503,47.99,73,2463,96,121254
514,52.56,74,2470,96,121257
524,68.34,79,2457,96,121259
534,70.89,78,2463,96,121268
544,47.26,74,2463,96,121261
554,68.03,77,2463,96,121265
564,68.46,77,2463,96,121260
574,71.23,77,2457,96,121254
584,48.07,73,2463,96,121248
594,71.05,76,2463,96,121251
604,47.32,74,2463,96,121257
614,68.13,78,2463,96,121252
624,68.47,78,2457,96,121252
634,47.79,74,2463,96,121253
644,60.17,77,2463,96,121257
655,48.12,73,2457,96,121254
665,55.34,74,2463,95,121250
675,69.18,79,2457,96,121254
685,58.52,74,2463,96,121249
695,47.94,74,2463,96,121245
705,69.22,76,2463,96,121250
715,48.31,74,2463,96,121253
725,65.69,77,2463,96,121259
735,67.70,77,2463,96,121249
745,71.53,79,2457,96,121250
755,48.22,73,2463,96,121254
765,69.41,78,2457,96,121252
775,67.79,74,2463,93,121257
785,48.18,74,2457,96,121248
795,70.10,78,2463,96,121250
806,66.46,76,2457,96,121251
816,48.18,74,2463,96,121242
826,47.94,74,2463,96,121243
836,55.29,73,2457,95,121239
846,69.01,78,2463,96,121244
856,68.76,79,2463,93,121246
866,71.51,76,2463,96,121249
876,48.13,73,2457,96,121247
886,71.39,78,2457,96,121244
896,69.19,79,2463,96,121247
906,71.04,78,2457,96,121250
916,51.14,74,2463,96,121254
926,53.67,74,2457,96,121258
937,47.94,74,2457,96,121269
947,47.03,74,2463,96,121268
957,48.08,74,2463,96,121267
967,48.00,73,2463,96,121267
977,48.32,73,2463,96,121264
987,71.45,76,2463,96,121262
997,68.07,77,2457,96,121264
1007,48.18,74,2463,96,121280
1017,50.56,74,2457,96,121267
1027,71.14,78,2463,96,121272
1037,47.50,73,2463,96,121275
1047,61.81,79,2463,96,121266
1057,48.34,73,2463,96,121268
1067,59.28,76,2463,96,121260
1078,64.24,75,2463,96,121259
1088,47.72,74,2463,96,121260
1098,47.95,73,2463,96,121264
1108,71.31,77,2457,96,121269
1118,66.14,76,2463,96,121269
1128,61.47,78,2463,96,121270
1138,53.22,76,2463,96,121269
1148,70.75,77,2463,96,121266
1158,51.46,73,2463,96,121263
1168,62.78,75,2463,96,121268
1178,68.77,79,2463,96,121272
1188,47.48,74,2463,96,121262
1198,47.97,74,2463,96,121262
1208,47.96,73,2463,96,121264
1219,48.46,74,2463,96,121262
1229,71.19,76,2463,96,121262
1239,71.36,77,2463,96,121259
1249,67.69,73,2463,95,121257
1259,47.54,74,2463,96,121265
1269,70.18,79,2463,96,121263
1279,61.60,78,2463,96,121260
1289,47.82,73,2457,96,121264
1299,70.97,77,2463,96,121266
1309,48.23,74,2463,96,121252
1319,71.48,76,2463,96,121248
1329,68.52,79,2463,96,121248
1339,50.56,74,2463,96,121252
1349,55.33,74,2463,96,121258
1360,48.69,75,2457,96,121253
1370,47.50,73,2457,96,121255
1380,46.81,73,2463,96,121254
1390,45.81,71,2457,96,121255
1400,45.74,72,2457,96,121254
1410,44.94,71,2476,96,121260
1420,44.60,71,2476,96,121267
1430,43.21,70,2476,96,121282
1440,41.48,69,2489,96,121267
