elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.18,57,2411,0,120827
20,39.11,60,2502,96,121044
30,39.27,61,2509,95,121033
40,39.97,62,2515,96,121014
50,56.58,67,2483,96,121007
60,42.84,63,2476,96,121002
70,43.12,65,2476,96,121007
80,43.70,65,2476,96,121005
90,43.65,65,2476,96,121000
100,43.69,66,2476,96,120991
110,56.66,67,2476,96,121004
120,55.98,68,2476,96,121007
130,45.29,66,2476,96,120998
141,45.42,66,2476,96,121000
151,45.73,66,2470,96,121002
161,62.81,72,2483,96,121006
171,46.26,67,2476,96,121004
181,46.46,67,2483,96,121005
191,46.37,67,2476,96,121006
201,45.74,66,2483,96,120996
211,45.75,66,2483,96,120996
221,46.26,67,2476,96,121001
231,46.61,68,2476,96,120997
241,47.33,67,2483,96,121000
251,47.88,67,2483,96,120996
261,59.92,70,2483,96,120999
272,47.64,68,2483,96,120995
282,47.72,68,2483,96,120997
292,49.13,68,2483,96,120998
302,48.69,68,2483,96,121010
312,49.36,69,2483,96,121013
322,49.60,69,2489,96,121023
332,49.69,69,2489,96,121001
342,49.56,69,2483,96,120999
352,50.63,69,2489,96,121007
362,49.59,69,2483,96,121001
372,50.15,69,2483,96,121001
382,49.88,69,2489,96,121001
392,49.26,69,2489,96,120999
403,49.71,69,2483,96,120989
413,49.00,69,2483,96,120982
423,49.71,69,2489,96,120986
433,49.47,70,2483,96,120988
443,50.17,69,2483,96,120992
453,49.36,70,2483,96,120996
463,48.79,69,2483,96,121001
473,48.89,69,2483,96,120997
483,63.72,73,2470,96,121001
493,47.96,70,2483,96,120992
503,48.67,69,2483,96,120986
513,62.26,72,2470,96,120987
523,47.71,70,2476,96,120983
534,48.01,68,2483,96,120986
544,47.79,69,2476,96,120983
554,47.93,69,2476,96,120987
564,46.95,68,2483,96,120981
574,55.28,70,2470,96,120984
584,47.76,69,2483,96,120986
594,47.12,69,2476,96,120983
604,47.61,69,2483,96,120985
614,48.05,69,2476,96,120988
624,46.83,69,2483,96,120991
634,47.70,69,2483,96,120982
644,47.29,68,2483,96,120985
655,47.68,69,2483,96,120993
665,48.31,69,2483,96,120988
675,47.53,69,2483,96,120992
685,48.88,69,2483,96,120992
695,48.04,69,2483,95,120998
705,49.34,70,2483,96,121002
715,48.48,68,2483,96,121003
725,48.99,69,2483,95,120999
735,48.69,69,2476,95,120987
745,66.79,72,2463,96,120988
755,47.85,69,2483,96,120986
765,68.26,72,2463,96,120999
775,48.62,70,2483,96,120992
786,47.75,68,2483,96,120994
796,47.53,69,2476,96,120993
806,47.84,69,2483,96,120989
816,46.80,69,2476,96,120989
826,46.76,69,2483,95,120999
836,47.33,68,2483,96,120990
846,46.78,68,2483,96,120975
856,46.91,69,2483,96,120987
866,47.78,69,2483,96,120980
876,47.64,69,2483,96,120979
886,47.26,69,2483,96,120983
896,52.88,70,2476,96,120984
906,47.61,68,2483,96,120978
917,47.04,68,2483,96,120978
927,47.55,69,2483,96,120983
937,47.39,70,2483,96,120989
947,47.20,69,2483,96,120991
957,46.43,69,2476,96,120994
967,46.99,68,2476,96,120988
977,47.34,68,2476,96,121019
987,47.18,69,2483,96,121005
997,47.45,69,2483,96,121000
1007,47.27,69,2483,96,120997
1017,47.27,69,2476,96,121001
1027,47.37,67,2476,95,121009
1037,47.66,68,2476,96,121009
1048,47.58,69,2483,96,121012
1058,47.15,68,2476,96,121008
1068,47.44,69,2483,96,121009
1078,47.64,69,2483,96,121020
1088,47.44,69,2483,96,121023
1098,47.54,69,2483,96,121020
1108,48.85,69,2483,96,121025
1118,48.35,69,2483,96,121028
1128,47.98,69,2483,96,121019
1138,47.86,69,2483,95,121006
1148,47.96,69,2483,96,121007
1158,48.41,69,2483,96,121004
1168,48.28,68,2483,95,121004
1179,47.92,69,2483,96,121013
1189,48.09,69,2483,96,121006
1199,48.51,68,2483,96,121004
1209,48.77,69,2483,96,121007
1219,48.22,69,2483,96,121010
1229,47.30,69,2483,96,121013
1239,47.27,69,2483,95,121010
1249,46.70,69,2483,96,121010
1259,46.34,69,2483,96,121008
1269,46.33,69,2483,96,121010
1279,46.62,69,2483,96,121011
1289,46.75,69,2483,96,120996
1299,45.37,68,2483,95,120998
1310,44.34,67,2483,95,121000
1320,44.21,67,2483,95,120999
1330,44.77,67,2483,95,120998
1340,44.22,68,2483,96,120998
1350,43.44,68,2483,96,121014
1360,44.07,67,2483,96,121010
1370,43.75,67,2483,96,121000
1380,43.58,67,2483,96,120996
1390,43.33,67,2483,96,121004
1400,42.28,67,2483,95,121003
1410,41.92,66,2489,96,121003
1420,42.10,66,2489,96,120998
1431,41.71,66,2483,96,120997
1441,39.85,66,2489,96,120999
1451,39.93,66,2489,95,120997
