elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,38.05,53,2528,96,122875
20,38.27,55,2509,96,122832
30,38.55,57,2509,96,122825
40,38.93,58,2509,96,122823
50,38.92,59,2509,96,122820
60,39.07,59,2509,96,122853
70,39.33,60,2509,96,122739
80,39.48,61,2509,96,122749
90,39.47,61,2509,96,122761
100,35.40,61,2515,96,122772
110,35.41,61,2515,96,122775
121,35.45,61,2515,96,122776
131,34.17,61,2515,96,122344
141,37.04,62,2509,96,122310
151,35.61,62,2496,96,122661
161,35.68,62,2496,96,122678
171,35.77,63,2496,96,122685
181,34.47,63,2496,96,122696
191,36.04,64,2496,96,122707
201,35.90,64,2496,96,122707
211,35.98,64,2496,96,122716
221,36.00,64,2496,96,122717
231,34.40,64,2496,96,122705
241,36.16,64,2496,96,122713
251,36.07,64,2496,96,122712
261,34.76,64,2496,96,122713
272,34.89,64,2496,96,122714
282,39.28,65,2489,96,122721
292,36.91,65,2496,96,123312
302,36.81,65,2496,96,123331
312,36.88,65,2496,96,123338
322,36.91,66,2496,96,123349
332,35.16,65,2496,96,123352
342,37.37,67,2496,96,123360
352,37.16,66,2496,96,123359
362,37.17,66,2496,96,123357
372,37.25,66,2496,96,123361
382,36.75,66,2496,96,123365
392,35.41,66,2496,96,123366
402,74.05,74,2437,96,123376
413,37.39,67,2496,96,123387
423,37.41,67,2496,96,123388
433,37.26,67,2496,96,123392
443,36.88,67,2496,96,123391
453,35.28,67,2496,96,123391
463,52.89,69,2457,96,123385
473,37.32,67,2496,96,123387
483,37.16,67,2496,96,123396
493,37.00,66,2496,96,123400
503,36.51,65,2496,96,123399
513,38.06,66,2496,96,123398
