elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,46.28,67,2496,96,123087
20,46.23,67,2496,96,123063
30,46.47,68,2496,96,123058
40,46.69,69,2496,96,123049
50,46.91,70,2496,96,123047
60,47.10,70,2496,96,123046
70,49.84,70,2489,96,123054
80,38.50,69,2496,96,123049
90,47.12,70,2496,96,122974
100,47.38,71,2496,96,123002
110,47.42,71,2496,96,123013
120,39.75,70,2496,96,123020
130,38.50,70,2496,96,123032
140,47.36,71,2496,96,123040
151,38.66,70,2496,96,123044
161,37.90,70,2496,96,123047
171,47.64,72,2496,96,122973
181,40.08,71,2496,96,122999
191,38.79,70,2496,96,122973
201,47.29,72,2470,96,122989
211,40.23,71,2496,96,122975
221,38.78,70,2496,96,122974
231,47.46,72,2470,96,122985
241,42.28,72,2470,96,123007
251,40.26,71,2496,96,123011
261,38.71,71,2496,96,123010
271,49.31,72,2470,96,123013
281,42.09,71,2470,96,123025
291,39.87,70,2496,96,122984
302,37.66,69,2496,96,122976
312,47.08,70,2496,96,122989
322,39.88,69,2496,96,123002
332,39.52,68,2496,96,123006
342,46.82,69,2496,96,123004
