elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.26,56,2411,0,117797
20,46.45,62,2502,96,117661
30,40.74,63,2489,96,117590
40,41.09,65,2489,96,117531
50,41.10,65,2489,96,117455
60,51.92,69,2489,96,117405
70,41.60,67,2489,96,117355
80,41.62,67,2489,96,117287
91,58.55,73,2483,96,117215
101,70.14,76,2463,96,117146
111,42.69,69,2483,96,117110
121,53.25,72,2489,96,117060
131,52.38,71,2489,96,117023
141,42.07,68,2489,96,117003
151,52.24,70,2489,96,117002
161,52.51,70,2489,96,117003
171,52.44,70,2489,96,117005
181,52.40,70,2489,96,117008
191,52.18,70,2489,96,117002
201,52.21,70,2489,96,117004
211,51.79,71,2489,96,117010
221,52.10,70,2489,96,117012
231,52.04,71,2489,96,117006
242,52.31,71,2489,96,117000
252,52.12,71,2489,96,116997
262,52.10,71,2489,96,116998
272,52.28,70,2489,96,117001
282,52.34,70,2489,96,117004
292,52.44,71,2489,96,116999
302,51.81,71,2483,96,117001
312,41.21,70,2489,96,117006
322,52.44,71,2489,96,117001
332,51.91,71,2470,96,116996
342,52.08,71,2483,96,117001
352,52.01,71,2470,96,116997
362,52.22,71,2489,96,116998
372,60.09,71,2483,96,117006
382,66.54,75,2470,96,116997
393,51.99,71,2470,96,116988
403,52.07,72,2470,96,116989
413,55.47,72,2470,96,116987
423,52.09,71,2489,96,116990
433,69.75,75,2463,96,116991
443,47.13,71,2470,96,116993
453,51.92,71,2470,96,116994
463,52.09,71,2470,96,116996
473,52.08,71,2470,96,117000
483,52.29,71,2489,96,117003
493,52.41,71,2489,96,117006
503,56.11,71,2489,96,117001
513,54.23,71,2483,96,117007
523,52.49,71,2489,96,117010
533,52.46,71,2489,96,117014
543,52.25,71,2489,96,117013
554,61.47,71,2470,96,117007
564,52.10,71,2470,96,117011
574,52.67,71,2489,96,117004
584,52.34,71,2489,96,117008
594,52.33,71,2489,96,117009
604,65.93,74,2470,96,117005
614,52.81,71,2470,96,116992
624,52.63,72,2489,96,116995
634,52.09,71,2470,96,116997
644,52.46,71,2470,96,117000
654,52.73,71,2489,96,116995
664,52.01,71,2489,96,116999
674,64.72,74,2483,96,117009
684,52.46,71,2489,96,117003
694,52.57,71,2489,96,117005
704,52.34,71,2489,96,117009
715,66.38,74,2470,96,117007
725,42.36,69,2489,96,117009
735,42.11,68,2489,96,117011
745,41.98,68,2489,96,117004
755,41.88,68,2489,96,117007
765,48.35,67,2489,96,117004
775,41.66,67,2489,96,117002
785,41.72,67,2489,96,117006
795,41.60,66,2489,96,117002
805,63.82,66,2489,96,117002
815,41.20,67,2489,96,117004
825,41.02,66,2489,96,117001
835,37.49,65,2489,96,117009
845,44.31,66,2489,96,117019
855,38.92,65,2489,96,117016
866,37.36,65,2489,96,117007
876,37.23,64,2489,96,117003
886,36.40,64,2489,96,116994
896,36.31,64,2489,96,116999
906,36.21,63,2489,96,117000
916,36.27,63,2489,96,116991
926,36.22,63,2489,96,116991
936,36.12,63,2489,96,117009
946,36.15,63,2509,96,117004
956,49.47,66,2496,96,116992
966,49.70,66,2496,96,116988
