elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.86,60,2411,0,122139
20,39.24,62,2476,96,122089
30,43.98,68,2457,0,122084
40,50.75,68,2470,22,122101
50,40.11,64,2496,96,122102
60,14.60,59,2411,0,122110
70,41.40,64,2496,96,122134
80,39.60,64,2489,96,122145
90,41.71,64,2496,96,122156
100,41.67,65,2496,96,122160
110,39.91,64,2483,96,122160
120,14.57,59,2411,0,122168
130,14.12,56,2411,0,122161
140,13.84,54,2411,0,122167
150,13.39,52,2405,0,122161
160,13.45,52,2405,0,122162
170,49.24,57,2515,96,122180
181,63.37,63,2476,96,122192
191,27.11,57,2496,50,122141
201,13.50,53,2405,0,122153
211,13.05,51,2405,0,122158
221,12.89,50,2405,0,122150
231,12.82,49,2405,0,122154
241,37.96,55,2496,96,122158
251,13.07,51,2405,0,122160
261,12.80,49,2405,0,122173
271,12.76,48,2405,0,122170
281,50.14,57,2489,96,122180
291,40.08,57,2515,96,122163
301,13.78,53,2411,0,122153
311,39.90,57,2515,96,122193
321,37.22,57,2509,96,122203
331,38.24,57,2509,96,122199
341,38.65,59,2496,96,122213
351,13.87,54,2411,0,122214
361,13.43,52,2405,0,122219
371,12.93,50,2405,0,122234
381,45.75,54,2496,96,122257
391,13.28,51,2405,0,122259
402,37.91,55,2496,96,122267
412,13.53,52,2405,0,122270
422,12.94,50,2405,0,122261
432,13.13,51,2405,0,122274
442,37.65,54,2496,96,122275
452,12.85,50,2405,0,122301
462,35.23,54,2496,96,122292
472,40.04,56,2515,96,122307
482,37.50,57,2509,96,122312
492,13.12,51,2405,0,122307
502,39.87,55,2502,96,122323
512,38.25,56,2496,96,122336
522,13.22,51,2405,0,122339
532,12.82,49,2405,0,122345
542,37.40,53,2515,96,122348
552,37.68,55,2509,96,122349
562,12.90,50,2405,0,122356
572,37.63,54,2496,96,122354
582,12.76,49,2405,0,122347
592,12.62,47,2405,0,122348
602,37.38,53,2515,96,122371
612,12.69,48,2405,0,122374
623,37.46,54,2496,96,122388
633,12.77,49,2405,0,122381
643,58.09,60,2489,2,122387
653,39.28,55,2515,96,122391
663,13.39,52,2405,0,122383
673,12.90,49,2405,0,122385
683,48.97,58,2489,3,122398
693,37.51,54,2509,96,122388
703,37.93,56,2502,96,122394
713,38.87,57,2509,96,122394
723,13.08,51,2405,0,122395
733,12.80,49,2405,0,122387
743,37.52,53,2496,96,122394
753,42.40,53,2509,96,122423
763,37.76,55,2496,96,122428
773,39.98,56,2515,96,122427
783,40.35,57,2515,96,122423
793,38.28,57,2496,96,122426
804,38.42,58,2496,96,122432
814,38.45,58,2496,96,122438
824,20.90,55,2411,96,122442
834,13.18,51,2405,0,122436
844,46.90,58,2483,1,122442
854,31.83,55,2496,96,122447
864,12.88,49,2405,0,122447
874,49.58,56,2502,96,122445
884,37.52,56,2509,96,122446
894,12.93,50,2405,0,122448
904,37.35,53,2515,96,122452
914,12.95,50,2405,0,122455
924,23.18,51,2405,0,122441
934,12.75,48,2405,0,122447
944,12.60,47,2405,0,122439
