elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.97,59,2411,0,121360
20,42.82,63,2509,96,121066
30,44.60,63,2489,96,121069
40,43.24,64,2496,96,121086
50,14.69,59,2411,0,121088
60,41.15,62,2489,96,121093
70,14.28,56,2411,0,121100
81,38.73,60,2496,96,121102
91,33.35,61,2411,87,121130
101,40.75,60,2515,96,121152
111,38.91,60,2496,96,121153
121,38.63,59,2496,96,121155
131,14.13,56,2411,0,121158
141,38.81,60,2496,96,121173
151,40.95,61,2515,96,121167
161,38.71,61,2509,96,121167
171,20.51,58,2411,0,121187
181,13.98,55,2411,0,121182
191,38.08,58,2509,96,121183
201,38.69,59,2496,96,121181
211,31.72,56,2496,0,121191
221,40.65,60,2515,96,121202
231,40.82,61,2515,96,121211
241,38.90,61,2496,96,121205
252,38.75,61,2509,96,121204
262,38.85,61,2496,96,121211
272,38.79,61,2509,96,121245
282,14.13,56,2411,0,121251
292,40.80,59,2515,96,121243
302,40.87,60,2515,96,121250
312,38.63,61,2509,96,121260
322,35.03,61,2496,96,121270
332,14.34,57,2411,0,121277
342,14.02,55,2411,0,121274
352,13.91,54,2411,0,121279
362,13.27,52,2405,0,121278
372,38.13,57,2496,96,121343
382,25.15,55,2424,0,121358
392,27.11,55,2411,0,121434
402,14.55,54,2502,0,121463
412,22.44,55,2457,0,121374
422,38.01,57,2509,96,121367
432,31.12,56,2496,96,121361
442,38.18,57,2496,96,121363
452,38.03,57,2509,96,121382
463,40.48,59,2515,96,121361
473,38.61,59,2496,96,121358
483,13.85,53,2411,0,121354
493,41.85,58,2509,96,121350
503,39.93,58,2509,96,121348
513,41.72,58,2509,96,121368
523,13.89,54,2411,0,121364
533,16.21,55,2411,0,121373
543,38.32,58,2496,96,121376
553,38.42,56,2509,96,121384
563,38.14,56,2496,96,121382
573,14.89,53,2405,0,121387
583,13.03,50,2405,0,121376
593,38.01,56,2496,96,121377
603,31.98,56,2496,23,121378
613,42.00,58,2509,96,121375
623,40.97,59,2515,96,121373
633,13.80,54,2411,0,121373
643,13.27,51,2405,0,121371
654,31.33,53,2502,0,121371
664,39.81,56,2515,96,121373
674,24.84,54,2502,96,121372
684,13.16,51,2405,0,121395
694,12.89,49,2405,0,121385
704,37.83,55,2496,96,121391
714,41.08,54,2509,96,121391
724,12.95,50,2405,0,121392
734,12.73,48,2405,0,121393
744,37.25,52,2509,96,121412
754,15.74,49,2405,0,121413
764,12.57,47,2405,0,121403
774,12.55,47,2405,0,121413
784,12.69,48,2405,0,121414
794,12.51,47,2405,0,121416
804,26.69,50,2509,0,121415
814,12.68,48,2405,0,121444
824,22.57,55,2405,0,121475
834,28.36,51,2476,96,121471
844,13.35,51,2405,0,121508
