elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,39.43,63,2483,96,118416
20,35.44,63,2483,96,118403
30,39.48,63,2483,96,118401
41,43.17,64,2489,96,118414
51,41.38,64,2496,96,118414
61,43.27,64,2489,96,118415
71,51.64,61,2437,2,118417
81,41.51,64,2496,96,118416
91,43.31,65,2489,96,118431
101,41.59,64,2496,96,118431
111,45.74,65,2489,96,118461
121,43.49,65,2496,96,118456
131,45.97,66,2489,96,118452
141,45.95,66,2489,96,118453
151,46.80,66,2489,1,118467
161,46.00,66,2489,96,118475
171,43.53,65,2496,96,118468
182,46.11,66,2489,96,118479
192,43.58,66,2496,96,118476
