elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,12.99,50,2405,0,120901
20,37.76,55,2496,96,120887
30,38.02,57,2496,96,120877
40,40.18,58,2515,96,120889
50,42.11,59,2515,96,120904
60,41.60,60,2515,96,120903
71,41.81,61,2515,96,120903
81,45.47,63,2489,96,120913
91,46.12,64,2489,96,120913
101,46.23,64,2489,96,120928
111,46.00,65,2496,96,120959
121,48.77,66,2489,96,120975
131,48.61,66,2496,96,120986
141,49.55,67,2496,96,120999
151,50.29,68,2496,96,121021
161,52.42,68,2496,96,121068
171,51.29,69,2496,96,121071
181,51.89,69,2496,96,121091
191,52.41,70,2496,96,121092
201,52.50,70,2496,96,121099
212,53.88,71,2489,96,121120
222,54.96,73,2483,96,121132
232,52.44,71,2496,96,121140
242,54.55,72,2470,96,121153
252,53.39,72,2470,96,121167
262,53.10,72,2470,96,121185
272,53.38,73,2470,96,121182
282,53.71,73,2470,96,121182
292,53.91,73,2470,96,121178
302,54.04,74,2470,96,121173
312,53.69,74,2470,96,121174
322,53.36,74,2470,96,121178
332,52.47,73,2470,96,121180
343,52.31,72,2470,96,121180
353,51.68,72,2470,96,121176
363,51.69,71,2489,96,121176
373,51.30,71,2489,96,121178
383,48.42,70,2496,96,121181
393,47.92,70,2496,96,121182
403,47.42,69,2496,96,121198
413,47.40,69,2489,96,121188
423,47.21,69,2489,96,121189
433,47.08,69,2489,96,121194
443,46.85,69,2489,96,121195
453,43.90,68,2496,96,121191
463,41.67,67,2496,96,121192
473,40.49,67,2476,96,121186
