elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,87.64,78,2405,96,120871
20,87.50,75,2411,96,120832
30,88.95,81,2405,95,120829
40,87.33,79,2411,96,120828
50,74.70,75,2405,72,120831
60,41.98,71,2470,96,120829
70,87.35,79,2411,95,120833
80,88.84,80,2405,95,120829
90,88.20,77,2405,95,120834
100,85.64,80,2405,95,120843
111,48.63,74,2470,96,120828
121,87.26,79,2405,95,120831
131,89.26,79,2398,96,120830
141,86.33,79,2411,96,120827
151,84.30,80,2411,96,120819
161,83.74,79,2405,96,120820
171,46.10,73,2470,96,120833
181,87.58,79,2405,95,120835
191,89.28,80,2392,95,120837
201,85.88,79,2411,96,120842
211,84.83,79,2405,96,120844
221,83.97,80,2411,95,120836
231,44.41,73,2470,96,120849
