elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.86,60,2411,0,120567
21,38.63,63,2483,96,121068
31,41.26,64,2496,96,121084
41,41.62,65,2489,96,121110
51,15.03,61,2411,0,121115
61,40.91,63,2489,96,121116
71,14.61,59,2411,0,121127
81,38.83,61,2489,96,121138
91,30.48,61,2470,96,121147
101,34.90,59,2444,2,121185
111,37.56,62,2483,96,121189
121,14.56,58,2411,0,121181
131,39.27,63,2489,96,121185
141,37.31,63,2483,96,121198
151,39.08,63,2489,96,121201
161,37.44,63,2483,96,121200
171,39.65,64,2476,96,121208
181,14.67,59,2411,0,121211
192,22.50,57,2411,0,121214
202,37.63,62,2509,96,121220
212,38.45,62,2483,96,121226
222,39.02,63,2489,96,121240
232,39.59,63,2483,96,121249
242,39.44,63,2483,96,121248
252,37.53,63,2483,96,121250
262,38.02,64,2483,96,121251
272,38.88,64,2483,96,121261
282,14.77,60,2411,0,121258
292,40.49,62,2489,96,121260
302,38.89,63,2489,96,121259
312,37.55,63,2483,96,121262
322,37.64,63,2483,96,121264
332,37.77,63,2483,96,121270
343,39.09,62,2496,96,121276
353,37.88,61,2496,96,121282
363,14.07,55,2411,0,121279
373,38.76,60,2489,96,121277
383,38.96,61,2489,96,121281
393,37.08,61,2502,96,121292
403,31.58,61,2418,96,121297
413,14.23,57,2411,0,121298
423,38.25,60,2509,96,121300
433,14.16,56,2411,0,121300
443,37.51,61,2502,85,121315
453,37.06,61,2502,96,121324
463,38.56,62,2496,96,121323
473,39.15,62,2502,96,121324
483,14.39,57,2411,0,121329
493,37.75,60,2502,96,121337
503,37.63,61,2502,96,121334
514,37.43,61,2509,96,121333
524,39.12,62,2489,96,121328
534,38.09,62,2496,96,121330
544,39.03,61,2489,96,121331
554,14.29,57,2411,0,121335
564,16.30,57,2411,0,121337
574,36.70,61,2489,96,121330
584,13.99,55,2411,0,121328
594,38.68,59,2496,96,121329
604,37.35,60,2509,96,121331
614,37.02,60,2502,96,121380
624,40.50,62,2509,96,121419
634,21.07,59,2489,96,121420
644,14.50,56,2411,0,121412
654,13.78,54,2411,0,121396
664,40.38,59,2509,96,121390
674,13.99,55,2411,0,121386
684,14.00,55,2411,0,121404
694,13.42,53,2405,0,121404
705,38.24,57,2489,96,121405
715,13.69,53,2411,0,121401
725,33.02,58,2489,96,121399
735,13.40,52,2405,0,121401
745,13.31,52,2405,0,121404
755,13.74,53,2411,0,121404
765,13.28,51,2405,0,121405
775,12.98,50,2405,0,121405
785,28.52,51,2411,96,121408
795,12.81,49,2405,0,121408
805,37.60,54,2489,96,121407
815,37.65,55,2489,96,121420
825,13.38,52,2405,0,121420
835,38.14,57,2496,96,121422
845,37.82,58,2489,96,121426
