elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.79,64,2405,0,121254
20,70.49,73,2424,4,121276
30,51.69,64,2411,96,121302
40,55.99,75,2496,96,121241
50,46.12,70,2496,96,121265
60,41.60,69,2496,96,121287
70,43.37,71,2496,96,121323
80,40.00,70,2489,96,121332
90,41.78,71,2476,96,121330
100,81.22,79,2411,96,121345
110,43.19,72,2470,96,121370
121,43.28,72,2470,96,121370
131,52.33,72,2457,96,121371
141,41.64,71,2476,96,121385
151,38.34,70,2496,96,121353
161,43.07,71,2496,96,121386
171,43.13,70,2496,96,121389
181,43.14,69,2476,96,121306
191,44.08,69,2483,0,121351
201,39.07,68,2483,96,121353
211,40.88,69,2476,96,121366
221,40.99,69,2496,96,121350
231,40.76,69,2496,96,121373
241,42.96,69,2496,96,121351
251,42.55,69,2496,96,121377
261,42.81,69,2496,96,121329
272,40.84,69,2496,96,121370
282,39.32,68,2489,96,121378
292,41.55,69,2496,96,121380
302,43.46,68,2489,96,121377
312,53.30,69,2496,96,121314
322,42.61,69,2496,96,121339
332,45.72,74,2411,96,121366
342,65.81,76,2411,96,121322
352,40.65,69,2496,96,121342
362,39.11,68,2483,96,121343
372,40.74,68,2476,96,121355
382,38.80,68,2483,96,121368
392,40.58,68,2476,96,121314
402,55.33,66,2418,5,121342
412,15.69,63,2405,0,121354
422,39.96,66,2489,96,121351
433,52.33,72,2411,96,121369
443,40.28,67,2496,96,121365
453,40.41,67,2496,96,121372
463,40.36,67,2496,96,121379
473,38.99,67,2496,96,121371
483,58.81,67,2496,96,121375
493,42.63,68,2496,96,121339
503,42.70,68,2496,96,121364
513,40.52,67,2496,96,121326
523,40.46,67,2496,96,121330
533,53.52,72,2405,96,121360
543,42.61,68,2496,96,121365
553,45.29,69,2496,96,121422
563,42.31,69,2496,96,121017
573,45.95,69,2496,96,120474
584,50.68,68,2431,96,120499
594,40.59,67,2476,96,120488
604,38.46,66,2489,96,120502
614,53.49,71,2411,95,120549
624,42.34,67,2496,96,120593
634,62.56,73,2411,96,120614
644,40.96,67,2489,96,120625
654,53.51,67,2496,96,120635
664,68.72,66,2411,88,120654
674,38.52,64,2405,75,120709
684,42.03,67,2496,96,120728
694,40.15,67,2476,96,120726
