elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,43.28,70,2496,96,120359
20,42.34,70,2496,96,120347
30,41.00,69,2496,96,120350
40,85.46,77,2411,96,120350
51,43.05,69,2496,96,120331
61,43.18,70,2496,96,120333
71,43.47,67,2476,66,120336
81,46.19,71,2496,96,120342
91,45.89,70,2496,96,120346
101,54.90,72,2411,24,120354
111,46.17,70,2496,96,120370
121,85.34,76,2411,96,120371
131,46.58,71,2496,96,120378
141,86.76,75,2411,95,120387
151,46.47,71,2496,96,120391
161,45.95,71,2496,96,120383
171,78.05,77,2411,96,120385
181,48.06,73,2470,96,120395
191,47.77,72,2470,96,120397
201,85.89,77,2411,95,120403
212,83.69,79,2411,95,120386
222,48.03,73,2470,96,120392
232,47.95,72,2470,96,120396
242,85.73,79,2411,95,120397
252,48.39,74,2470,96,120391
262,48.36,73,2470,96,120397
272,85.98,78,2411,95,120406
282,84.23,79,2405,96,120406
292,48.56,74,2470,96,120418
302,43.88,72,2470,96,120429
