elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,38.07,67,2496,96,111093
20,38.01,67,2496,96,111036
30,37.98,66,2496,96,111036
40,37.85,66,2496,96,111036
50,37.81,66,2496,96,111030
60,37.83,66,2496,96,111027
70,37.73,65,2489,96,111026
80,37.68,65,2496,96,111027
90,37.65,65,2496,96,111021
101,37.84,66,2496,96,111025
111,38.03,67,2496,96,111024
121,38.30,68,2496,96,111026
131,38.47,68,2496,96,111027
141,38.62,69,2496,96,111030
151,38.81,70,2496,96,111030
161,38.94,70,2496,96,111029
171,38.96,70,2496,96,111024
181,39.13,71,2496,96,111018
191,39.26,71,2496,96,111013
201,39.13,71,2470,96,111010
211,39.22,72,2470,96,111006
221,39.25,72,2470,96,110996
231,39.40,72,2470,96,110997
242,39.33,72,2470,96,110995
252,39.46,72,2470,96,110991
262,39.43,73,2470,96,110993
272,39.48,73,2470,96,110994
282,39.44,73,2470,96,110997
292,39.54,73,2470,96,111003
302,39.62,73,2470,96,111001
312,39.66,73,2470,96,111001
322,39.72,73,2470,96,111003
332,39.81,73,2470,96,111007
342,39.69,74,2470,96,111005
352,39.73,74,2470,96,111004
362,39.73,74,2470,96,110998
373,39.78,74,2470,96,110999
383,39.87,74,2470,96,111007
393,39.95,74,2470,96,111002
403,46.33,78,2470,96,111003
413,39.76,74,2470,96,111004
423,39.54,73,2470,96,111007
433,39.38,72,2470,96,111012
443,39.23,72,2470,96,111009
453,39.36,72,2496,96,111006
463,39.40,72,2496,96,111007
473,39.22,72,2496,96,111010
483,39.15,71,2496,96,111007
493,39.21,71,2496,96,111006
503,39.08,71,2496,96,111008
514,39.02,71,2496,96,111009
524,39.08,70,2496,96,111012
534,39.02,70,2496,96,111014
544,38.97,70,2496,96,111018
554,39.04,70,2496,96,111016
564,38.92,70,2496,96,111011
574,38.92,70,2496,96,111006
584,38.85,70,2496,96,111005
594,38.83,70,2496,96,111013
604,38.86,70,2496,96,111010
614,38.74,70,2496,96,111012
624,38.77,70,2496,96,111007
634,38.78,69,2496,96,111010
644,38.81,69,2496,96,111011
655,38.70,69,2496,96,111017
665,38.80,69,2496,96,111021
675,38.74,69,2496,96,111018
685,38.69,69,2489,96,111018
695,38.75,69,2496,96,111015
705,38.73,69,2496,96,111027
715,38.72,69,2496,96,111016
725,38.74,69,2496,96,111025
735,38.73,69,2496,96,111016
745,38.74,69,2496,96,111146
755,38.81,69,2496,96,111158
765,38.92,70,2496,96,111142
775,38.51,70,2489,96,111107
786,38.43,70,2496,96,111122
796,38.87,70,2496,96,111222
806,38.84,70,2496,96,111038
816,38.82,69,2496,96,111032
826,38.79,69,2496,96,111035
836,38.71,69,2496,96,111039
846,38.66,69,2496,96,111041
856,38.70,69,2496,96,111042
866,38.63,69,2496,96,111040
876,38.62,69,2496,96,111039
886,38.68,69,2496,96,111042
896,38.60,69,2496,96,111038
906,38.62,69,2496,96,111037
916,38.63,69,2496,96,111034
927,38.59,69,2496,96,111026
