elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,37.57,65,2496,96,111115
20,62.03,70,2489,96,111084
30,63.38,73,2470,96,111069
40,64.60,76,2470,96,111077
50,66.11,75,2470,96,111072
60,63.02,74,2470,96,111078
71,63.99,78,2470,96,111074
81,65.41,77,2470,96,111078
91,65.92,77,2470,96,111081
101,64.04,78,2470,96,111079
111,65.36,78,2470,96,111072
121,66.86,82,2463,96,111065
131,65.00,79,2470,96,111062
141,65.10,80,2457,96,111071
151,65.32,79,2463,96,111079
161,66.58,83,2463,96,111080
171,64.85,79,2470,96,111069
182,64.82,80,2470,96,111067
192,65.94,80,2463,96,111057
202,67.60,81,2457,96,111074
212,64.06,82,2457,96,111073
222,65.73,80,2463,96,111076
232,67.61,80,2450,96,111077
242,67.35,81,2450,96,111059
252,64.21,80,2463,96,111060
262,64.53,79,2463,96,111056
272,65.74,78,2463,96,111057
282,66.24,78,2470,96,111059
293,63.76,78,2470,96,111055
303,64.85,77,2470,96,111053
313,65.90,79,2470,96,111051
323,64.85,76,2470,96,111048
333,63.16,76,2470,96,111049
343,63.70,75,2470,96,111050
353,65.48,76,2470,96,111054
363,64.67,76,2470,96,111056
373,63.38,76,2470,96,111055
383,63.99,76,2470,96,111058
393,65.36,75,2470,96,111061
404,63.12,75,2470,96,111078
414,63.45,77,2470,96,111074
424,64.05,75,2470,96,111070
434,65.33,74,2470,96,111065
444,62.25,77,2470,96,111065
454,63.39,74,2470,96,111064
464,64.30,75,2470,96,111063
474,65.23,75,2470,96,111063
484,62.47,75,2470,96,111061
495,63.31,73,2470,96,111066
505,64.28,75,2470,96,111064
515,64.87,77,2470,96,111058
525,62.20,75,2470,96,111050
535,63.32,75,2470,96,111047
545,64.25,76,2470,96,111051
555,65.39,75,2470,96,111045
565,62.20,74,2470,96,111049
575,63.24,74,2470,96,111052
585,64.55,75,2470,96,111054
595,64.96,75,2470,96,111063
606,62.73,75,2470,96,111064
616,64.01,75,2470,96,111071
626,64.27,75,2470,96,111073
636,64.90,77,2470,96,111069
646,62.53,74,2470,96,111071
656,63.49,74,2470,96,111070
666,64.17,74,2470,96,111072
676,63.94,74,2470,96,111072
686,62.63,74,2470,96,111071
696,63.46,76,2470,96,111065
706,64.19,75,2470,96,111056
717,63.63,75,2470,96,111057
727,62.58,74,2470,96,111054
737,63.44,73,2470,96,111056
747,64.15,78,2470,96,111072
757,64.75,74,2470,96,111073
767,62.13,74,2470,96,111070
777,63.36,75,2470,96,111063
787,63.75,78,2470,96,111057
797,51.39,71,2470,96,111058
807,44.52,70,2489,96,111066
817,41.47,67,2489,96,111067
828,40.98,66,2489,96,111065
838,37.44,65,2489,96,111064
848,61.91,70,2489,96,111082
858,63.02,72,2470,96,111072
868,64.45,74,2470,96,111073
878,65.51,76,2470,96,111056
888,63.47,76,2470,96,111061
898,64.45,77,2470,96,111072
908,64.97,80,2470,96,111073
918,66.07,79,2463,96,111068
928,63.98,78,2470,96,111071
939,64.94,77,2470,96,111062
949,66.13,78,2463,96,111073
959,64.20,78,2470,96,111064
969,64.35,78,2470,96,111063
979,65.15,79,2457,96,111069
989,67.36,79,2470,96,111069
999,63.87,79,2457,96,111082
1009,64.84,79,2463,96,111078
1019,65.13,79,2463,96,111072
1029,67.10,82,2463,96,111082
1039,63.69,80,2463,96,111072
1050,65.44,81,2463,96,111071
1060,65.72,80,2463,96,111076
1070,67.52,83,2450,96,111079
1080,65.02,80,2457,96,111083
1090,65.67,81,2463,96,111072
1100,66.83,80,2457,96,111060
1110,67.96,80,2457,96,111062
1120,64.21,81,2470,96,111064
1130,64.80,77,2470,96,111072
1140,65.63,77,2470,96,111075
1151,66.02,77,2470,96,111078
1161,64.29,77,2470,96,111077
1171,64.73,76,2470,96,111068
1181,65.18,76,2470,96,111071
1191,64.99,76,2470,96,111064
1201,63.51,78,2470,96,111062
1211,64.04,76,2470,96,111063
1221,65.12,76,2470,96,111053
1231,62.90,76,2470,96,111057
1241,63.85,75,2470,96,111055
1252,64.64,76,2470,96,111060
1262,64.79,74,2470,96,111058
1272,62.24,75,2470,96,111056
1282,62.98,75,2470,96,111060
1292,63.94,75,2470,96,111062
