elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,37.67,66,2496,96,115868
20,37.88,67,2496,96,115823
30,37.91,67,2496,96,115297
40,37.97,68,2489,96,115281
50,38.13,68,2496,96,115823
61,38.26,68,2496,96,116217
71,38.25,68,2496,96,116567
81,38.29,69,2496,96,116119
91,38.47,69,2489,96,116501
101,38.51,69,2496,96,117026
111,38.75,70,2496,96,115443
121,38.55,70,2489,96,115961
131,38.83,70,2496,96,115307
141,38.86,70,2489,96,115665
151,37.73,74,2405,94,115993
161,39.06,71,2496,96,115516
171,38.96,71,2496,96,116075
181,38.97,71,2489,96,116645
192,38.59,71,2489,96,116717
202,39.00,71,2496,96,116523
212,39.04,71,2496,96,116965
222,39.13,72,2496,96,117069
232,39.13,72,2489,96,117092
242,39.18,71,2496,96,114755
252,39.06,72,2489,96,114954
262,39.25,72,2496,96,115510
272,39.18,72,2489,96,115981
282,39.25,71,2496,96,116378
292,39.25,72,2489,96,116838
302,39.27,72,2489,96,117386
312,38.59,72,2489,96,117314
323,39.06,72,2496,96,115385
333,39.04,72,2470,96,115415
343,39.18,72,2470,96,115900
353,39.07,72,2470,96,116223
363,38.89,72,2470,96,114981
373,39.02,72,2470,96,115388
383,39.03,72,2470,96,115844
393,39.10,72,2470,96,116391
403,39.12,72,2470,96,116904
413,39.08,72,2470,96,117473
423,39.20,72,2470,96,117846
433,39.16,72,2470,96,116000
443,39.05,72,2470,96,116184
454,39.06,72,2470,96,116662
464,39.13,72,2470,96,116476
474,39.09,72,2470,96,116965
484,38.90,72,2470,96,117281
494,39.39,72,2489,96,117404
504,39.43,72,2496,96,116759
514,39.31,72,2476,96,116446
524,39.21,72,2470,96,116834
534,39.13,72,2470,96,117308
544,39.22,72,2470,96,117296
554,62.62,77,2470,96,117599
564,39.04,73,2470,96,117037
575,38.97,73,2470,96,117549
585,38.83,73,2470,96,116323
595,38.89,73,2470,96,116701
605,38.72,73,2470,96,116397
615,38.87,72,2470,96,116938
625,38.60,72,2470,96,117344
635,38.83,73,2470,96,115611
645,38.92,73,2470,96,116078
655,39.01,72,2470,96,116475
665,38.83,72,2470,96,116112
675,38.47,72,2470,96,115211
685,38.96,72,2470,96,115704
695,61.84,78,2470,96,114591
705,39.20,74,2470,96,115058
716,39.02,73,2470,96,115395
726,39.03,73,2470,96,115288
736,39.01,73,2470,96,115843
746,39.03,73,2470,96,114417
756,38.96,73,2470,96,115068
766,39.01,73,2470,96,115607
776,38.99,73,2470,96,115785
786,39.03,73,2470,96,116160
796,38.98,73,2470,96,115254
806,39.04,73,2470,96,115620
816,38.74,73,2470,96,115604
826,39.07,73,2470,96,115999
837,63.31,77,2470,96,116105
847,39.39,74,2470,96,116147
857,39.26,73,2470,96,116150
867,39.10,73,2470,96,114888
877,39.01,73,2470,96,115241
887,39.05,73,2470,96,115685
897,39.01,72,2470,96,115954
907,38.90,72,2470,96,115712
917,36.44,72,2470,96,114264
927,38.84,72,2470,96,114606
937,38.90,72,2470,96,115130
947,38.94,72,2470,96,115517
957,39.00,72,2470,96,115586
968,38.14,72,2470,96,114437
978,62.01,78,2470,96,113533
988,39.30,74,2470,96,114146
998,38.09,73,2470,96,114501
1008,39.16,73,2470,96,114606
1018,39.05,72,2470,96,114617
1028,38.93,72,2470,96,114668
1038,38.73,72,2470,96,114665
1048,38.70,71,2470,96,114673
1058,38.62,71,2470,96,114676
1068,38.78,71,2489,96,114677
1078,38.73,71,2489,96,114687
1088,38.72,71,2489,96,114690
1099,38.71,71,2489,96,114699
1109,38.71,70,2489,96,114698
1119,46.71,75,2470,96,114703
1129,62.74,76,2470,96,114701
1139,41.61,73,2470,96,114710
1149,41.52,72,2470,96,114719
1159,41.32,72,2470,96,114731
1169,41.14,72,2489,96,114738
1179,41.56,72,2489,96,114729
1189,41.47,72,2489,96,114723
1199,41.50,72,2489,96,114734
1209,41.48,71,2489,96,114741
1220,41.47,71,2489,96,114731
1230,41.36,71,2489,96,114732
1240,41.38,71,2489,96,114740
1250,41.40,71,2489,96,114740
