elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,44.43,71,2496,96,120561
20,43.06,70,2496,96,120542
30,80.77,79,2457,96,120535
40,43.31,70,2496,96,120528
50,98.50,80,2450,96,120529
60,44.30,71,2470,96,120530
70,94.19,80,2450,96,120535
80,44.73,72,2496,96,120527
90,44.27,70,2496,96,120520
101,98.36,79,2444,96,120519
111,46.51,71,2496,96,120523
121,44.87,70,2496,96,120526
131,98.43,77,2450,96,120525
141,46.43,71,2496,96,120529
151,46.05,70,2496,96,120530
161,97.97,78,2457,96,120537
171,46.12,71,2470,96,120534
181,45.38,70,2496,96,120530
191,97.97,79,2457,96,120520
201,46.33,71,2496,96,120518
211,46.01,70,2496,96,120513
221,98.33,77,2457,96,120511
231,98.18,78,2450,96,120512
241,49.69,73,2470,96,120517
251,49.33,72,2470,96,120520
261,49.06,71,2496,96,120516
272,98.07,78,2457,96,120508
282,98.09,80,2450,96,120518
292,50.14,73,2470,96,120528
302,49.36,72,2470,96,120527
312,49.28,71,2496,96,120525
322,98.34,80,2450,96,120522
332,98.14,80,2444,96,120527
342,49.92,73,2470,96,120524
352,49.47,72,2470,96,120531
362,49.60,71,2489,96,120530
372,98.43,78,2450,96,120524
382,98.62,82,2437,96,120524
392,49.95,73,2470,96,120528
402,49.36,72,2470,96,120540
412,49.50,71,2489,96,120533
