elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.05,55,2411,0,121390
20,13.92,55,2411,0,121400
30,13.70,54,2411,0,121404
40,47.94,59,2496,96,121401
50,40.38,61,2515,96,121397
60,40.46,62,2496,96,121394
70,40.84,63,2515,96,121395
80,41.88,64,2496,96,121397
90,42.05,65,2496,96,121392
100,42.60,65,2496,96,121386
110,44.81,66,2496,96,121385
120,45.51,67,2489,96,121382
130,58.32,68,2496,96,121384
140,47.96,68,2496,96,121396
150,48.21,69,2496,96,121391
161,55.80,70,2476,96,121391
171,50.05,70,2489,96,121394
181,50.43,70,2489,96,121398
191,50.24,71,2496,96,121399
201,50.06,71,2496,96,121395
211,66.76,73,2463,96,121397
221,57.72,76,2489,96,121400
231,50.69,71,2496,96,121394
241,50.79,72,2489,96,121396
251,56.44,72,2470,96,121400
261,59.88,78,2470,96,121397
271,51.31,72,2470,96,121390
281,50.27,72,2470,96,121387
291,50.35,72,2470,96,121387
302,50.38,72,2470,96,121386
312,50.56,72,2470,96,121378
322,50.41,72,2470,96,121382
332,50.48,72,2470,96,121384
342,50.56,73,2470,96,121382
352,50.35,72,2470,96,121376
362,49.32,72,2470,96,121384
372,48.74,73,2470,96,121388
382,48.78,72,2470,96,121387
392,48.97,72,2470,96,121376
402,48.56,72,2470,96,121377
412,48.71,72,2470,96,121379
422,48.47,72,2470,96,121382
432,47.57,72,2496,96,121384
442,47.12,72,2496,96,121386
453,46.86,72,2496,96,121390
463,46.86,72,2496,96,121394
473,46.52,72,2496,96,121394
483,46.35,72,2496,96,121406
493,46.08,72,2496,96,121403
503,46.17,72,2496,96,121397
513,45.14,72,2496,96,121401
523,44.74,71,2496,96,121404
533,43.30,71,2496,96,121398
543,43.43,71,2496,96,121395
