elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,99.46,81,2437,96,120621
20,100.40,83,2424,96,120581
31,100.69,84,2424,96,120582
41,98.78,82,2418,96,120574
51,98.17,83,2411,96,120570
61,97.44,84,2418,96,120571
71,96.23,82,2411,96,120576
81,97.66,82,2411,96,120576
91,98.14,81,2418,96,120578
101,49.62,74,2457,96,120580
111,48.92,72,2457,96,120573
121,99.96,81,2444,96,120575
131,100.16,81,2424,96,120568
141,100.00,81,2424,96,120571
151,97.98,84,2424,96,120570
161,98.82,83,2411,96,120566
171,97.48,83,2411,96,120570
181,96.55,84,2418,96,120572
191,97.09,84,2418,96,120568
201,96.66,82,2411,96,120569
211,50.24,76,2457,96,120574
221,49.07,73,2457,96,120576
231,99.99,80,2437,96,120578
242,98.89,81,2424,96,120583
252,98.41,82,2418,96,120570
262,97.94,82,2411,96,120567
272,97.56,83,2424,96,120561
282,97.91,84,2418,96,120559
292,98.46,83,2411,96,120559
302,96.97,84,2411,96,120566
312,97.76,83,2418,96,120567
322,50.35,76,2457,96,120563
332,49.09,73,2457,96,120564
342,100.56,81,2444,96,120565
352,100.66,82,2431,96,120567
362,100.08,82,2424,96,120563
372,96.50,81,2418,96,120564
382,97.77,83,2411,96,120558
392,97.44,83,2411,96,120563
402,97.82,84,2411,96,120565
412,98.22,83,2411,96,120562
422,97.50,83,2411,96,120560
432,86.77,82,2418,96,120559
442,49.21,73,2457,96,120562
