elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,68.62,72,2463,96,120588
20,44.54,72,2463,96,120568
30,59.96,73,2470,96,120566
40,74.08,73,2463,96,120554
50,97.46,80,2437,96,120555
60,97.65,80,2437,96,120552
70,81.67,80,2450,96,120553
81,46.36,73,2470,96,120545
91,47.38,74,2470,96,120542
101,97.25,80,2450,96,120537
111,45.15,72,2496,96,120539
121,45.65,72,2470,96,120525
131,44.56,71,2476,96,120525
141,73.35,77,2457,96,120520
151,44.35,70,2483,96,120523
161,44.37,71,2489,96,120528
171,98.21,78,2457,96,120530
181,44.18,71,2496,96,120535
191,44.64,71,2496,96,120540
201,98.38,79,2444,96,120545
211,97.90,79,2457,96,120552
221,46.72,73,2470,96,120546
231,85.49,79,2457,70,120542
241,63.41,74,2463,96,120544
252,73.85,79,2450,96,120546
262,79.67,80,2437,96,120544
272,46.04,72,2470,96,120551
282,98.37,81,2437,96,120543
292,46.51,72,2470,96,120548
302,67.93,79,2457,96,120549
312,100.67,78,2450,96,120549
322,44.82,71,2463,96,120552
332,98.89,79,2450,96,120552
342,45.14,73,2470,96,120546
352,99.40,78,2444,96,120546
362,45.58,74,2470,96,120547
372,98.51,80,2444,96,120547
382,99.07,80,2431,96,120547
392,45.07,72,2470,96,120543
402,99.79,81,2437,96,120540
412,45.24,72,2470,96,120539
422,99.17,79,2431,96,120539
432,98.79,83,2424,96,120537
443,47.99,75,2470,96,120536
453,46.40,73,2470,96,120529
463,98.99,82,2431,96,120534
473,98.65,82,2424,96,120526
483,47.79,75,2470,96,120526
493,99.32,81,2431,96,120531
503,99.62,80,2431,96,120534
513,99.70,82,2424,96,120541
523,47.74,74,2470,96,120529
533,99.14,82,2424,96,120536
543,99.29,83,2424,96,120532
553,95.39,83,2424,96,120533
563,47.43,74,2470,96,120527
573,45.86,74,2463,96,120529
583,45.79,74,2463,96,120530
593,45.76,73,2463,96,120532
603,45.68,73,2463,96,120531
613,99.23,81,2431,96,120532
623,100.09,82,2424,96,120532
634,46.53,75,2470,96,120528
644,100.07,80,2431,96,120531
654,100.50,82,2424,96,120533
664,88.86,82,2424,96,120535
674,55.83,73,2470,96,120534
684,99.09,83,2424,96,120531
694,98.83,83,2424,96,120532
704,46.25,75,2470,96,120533
714,100.27,83,2424,96,120534
724,99.36,81,2424,96,120535
734,46.65,75,2470,96,120538
744,100.04,81,2431,96,120544
754,101.02,82,2424,96,120537
764,99.92,83,2418,96,120540
774,96.58,83,2424,96,120529
784,97.38,83,2418,96,120530
794,47.74,75,2463,96,120535
804,100.41,81,2450,96,120531
814,100.17,82,2431,96,120531
824,99.06,82,2431,96,120536
834,97.00,82,2418,96,120534
844,97.80,83,2411,96,120536
855,47.83,75,2463,96,120537
865,100.74,82,2424,96,120546
875,99.22,84,2431,96,120540
885,99.22,83,2424,96,120534
895,97.39,81,2424,96,120542
905,97.11,83,2418,96,120543
915,47.28,74,2463,96,120543
925,100.19,80,2431,96,120540
935,98.41,81,2431,96,120541
945,99.40,82,2424,96,120541
955,98.80,83,2411,96,120543
965,98.46,83,2418,96,120543
975,47.77,75,2463,96,120544
