elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.78,64,2405,0,120003
20,49.15,71,2496,96,120018
30,38.36,70,2496,96,120033
40,39.10,70,2496,96,120036
50,40.91,70,2496,96,120012
60,41.03,70,2496,96,120003
70,43.47,71,2470,96,120006
80,43.52,71,2470,96,120006
90,55.12,71,2470,96,120002
100,62.74,72,2424,96,119995
110,52.97,74,2470,96,119995
121,53.52,75,2470,96,119997
131,68.93,81,2470,96,119985
141,58.91,76,2470,96,120002
151,70.08,81,2470,96,119996
161,54.30,77,2470,96,120001
171,54.60,77,2470,96,119994
181,55.76,77,2470,96,120006
191,56.10,77,2470,96,119997
201,56.11,78,2470,96,120005
211,56.01,78,2470,96,120001
221,56.35,78,2470,96,120001
231,56.43,78,2470,96,120003
241,56.67,79,2470,96,120001
251,56.58,79,2470,96,120008
261,56.51,79,2470,96,119999
271,56.22,79,2470,96,119998
282,55.79,78,2470,96,119999
292,55.45,77,2470,96,119998
302,55.19,76,2470,96,119995
312,55.28,76,2470,96,119996
322,54.97,76,2470,96,119993
332,54.77,75,2470,96,119996
342,54.65,75,2470,96,120000
352,54.59,75,2470,96,119997
362,54.83,75,2470,96,119988
372,54.53,75,2470,96,119991
382,54.57,75,2470,96,119992
392,54.49,74,2470,96,119988
402,54.24,75,2470,96,119985
412,54.41,74,2470,96,119982
422,54.02,75,2470,96,119983
432,53.98,74,2470,96,119991
443,53.93,74,2470,96,119997
453,53.87,74,2470,96,119991
463,53.92,74,2470,96,119992
473,53.75,74,2470,96,119995
483,53.74,74,2470,96,119991
493,53.46,74,2470,96,119994
503,53.64,74,2470,96,119993
513,53.52,74,2470,96,119990
523,53.53,74,2470,96,119993
533,53.77,74,2470,96,119996
543,53.60,74,2470,96,119997
553,52.43,74,2470,96,119997
563,52.17,73,2470,96,120002
573,52.17,73,2470,96,120004
583,52.10,73,2470,96,120002
594,52.19,73,2470,96,120000
604,52.13,73,2470,96,120003
614,52.13,73,2470,96,120005
624,52.16,73,2470,96,120012
634,52.25,73,2470,96,120001
644,52.23,73,2470,96,120002
654,52.00,73,2470,96,120003
664,51.92,73,2470,96,120008
674,51.75,72,2470,96,120004
684,51.78,72,2470,96,120000
694,51.67,72,2470,96,120000
704,51.83,72,2470,96,120001
714,51.76,73,2470,96,120002
724,51.64,72,2470,96,120004
735,51.49,72,2470,96,120005
745,51.62,73,2470,96,120009
755,51.66,72,2470,96,120011
765,51.60,72,2470,96,120017
775,51.82,72,2470,96,120029
785,51.56,72,2470,96,120028
795,51.58,72,2470,96,120025
805,51.54,72,2470,96,120025
815,51.61,72,2470,96,120011
825,51.59,72,2470,96,120014
835,51.46,72,2470,96,120013
845,51.53,72,2470,96,120007
855,51.31,72,2470,96,120020
865,51.56,72,2470,96,120014
875,44.88,70,2496,96,120030
886,44.54,70,2496,96,120015
896,44.29,70,2496,96,120010
906,44.20,69,2496,96,120002
916,44.12,69,2496,96,120006
926,44.12,69,2496,96,120008
936,44.12,69,2496,96,120009
946,43.86,69,2496,96,120011
956,43.94,69,2496,96,120014
966,43.94,68,2496,96,120011
976,43.78,68,2496,96,120006
986,43.77,68,2496,96,120010
996,43.58,68,2496,96,120013
1006,43.66,68,2496,96,120011
1016,41.49,68,2496,96,120007
1026,41.00,67,2496,96,120002
1037,40.90,67,2496,96,120000
1047,40.68,67,2496,96,120003
1057,38.92,67,2496,96,120003
1067,37.89,66,2496,96,120011
1077,37.77,66,2496,96,120010
1087,48.40,68,2496,96,120013
1097,48.55,69,2496,96,120016
1107,48.68,69,2496,96,120014
