elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.06,61,2411,0,120020
20,92.52,75,2340,96,120017
30,91.78,78,2314,96,120013
41,90.87,81,2301,96,120010
51,52.76,75,2470,96,120008
61,52.37,74,2470,96,120008
71,52.55,74,2470,96,120018
81,52.38,74,2470,96,120024
91,57.38,74,2470,96,120020
101,52.97,75,2470,96,120018
111,52.64,74,2470,96,120016
121,52.19,74,2470,96,120018
131,54.19,74,2470,96,120019
141,72.44,74,2353,96,120022
151,91.57,80,2301,96,120019
161,54.02,75,2470,96,120006
171,52.81,75,2470,96,120009
181,53.02,75,2470,96,120018
191,52.79,75,2470,96,120013
202,83.18,77,2301,96,120014
212,52.92,76,2470,96,120011
222,52.95,75,2470,96,120013
232,52.90,75,2470,96,120013
242,84.65,81,2307,96,120010
252,65.87,76,2444,96,119999
262,91.37,81,2301,96,120003
272,52.96,75,2470,96,120005
282,52.92,76,2470,96,120012
292,52.68,75,2470,96,120025
302,59.17,75,2470,96,120031
312,72.02,82,2444,96,120025
322,84.82,81,2294,96,120027
332,77.12,81,2411,96,120026
342,60.85,76,2463,96,120021
352,76.55,81,2457,96,120018
362,53.38,76,2470,96,120023
373,53.13,76,2470,96,120004
383,53.03,76,2470,96,120006
393,53.45,76,2470,96,120007
403,53.20,76,2470,96,120015
413,53.10,76,2470,96,120014
423,69.61,75,2470,96,120016
433,61.99,76,2470,96,120018
443,67.78,77,2444,96,120018
453,90.85,82,2314,96,120014
463,53.26,76,2470,96,120012
473,53.40,76,2470,96,120015
483,86.62,82,2333,96,120012
493,53.45,77,2470,96,120015
503,53.08,76,2470,96,120013
513,90.93,81,2301,96,120009
523,53.03,76,2470,96,120005
534,53.24,76,2470,96,120015
544,53.50,76,2470,96,120017
554,91.36,82,2288,96,120023
564,79.72,77,2340,96,120009
574,53.35,76,2470,96,120009
584,90.67,81,2301,96,120003
594,74.28,82,2470,96,120004
604,79.92,81,2307,96,120000
614,90.88,81,2307,96,119993
624,53.25,76,2470,96,119993
634,81.92,76,2353,96,119994
644,71.99,82,2444,96,119998
654,53.06,76,2470,96,120000
664,61.25,76,2470,96,120001
674,53.16,76,2470,96,119994
684,53.38,76,2470,96,119990
695,53.49,77,2470,96,120003
705,74.87,82,2470,96,120001
715,59.87,76,2470,96,120003
725,53.08,76,2470,96,120000
735,74.73,77,2379,96,120004
745,53.43,76,2470,96,120000
755,86.25,82,2307,96,120000
765,53.15,76,2470,96,120001
775,53.60,77,2470,96,119997
785,57.82,77,2470,96,119997
795,53.58,77,2470,96,119988
805,53.19,76,2470,96,119990
815,53.14,76,2470,96,119994
825,89.35,82,2314,96,119998
835,53.37,76,2470,96,119993
845,58.77,77,2470,96,119996
855,86.79,80,2320,96,119994
866,53.53,77,2470,96,119992
876,53.56,76,2470,96,119990
886,53.56,76,2470,96,119987
896,53.63,77,2470,96,119988
906,53.28,76,2470,96,119993
916,59.64,77,2470,96,119991
926,53.79,77,2470,96,119989
936,80.03,82,2359,96,119987
946,80.08,81,2392,96,119988
956,69.39,80,2359,96,119992
966,75.32,79,2470,96,119990
976,71.19,77,2463,96,119994
986,53.70,77,2470,96,119992
996,53.47,76,2470,96,120001
1006,74.44,77,2411,96,120003
1017,53.49,77,2470,96,120015
1027,53.44,76,2470,96,120004
1037,53.47,77,2470,96,119994
1047,52.87,76,2470,96,119989
1057,52.95,76,2470,96,119991
1067,53.37,75,2470,96,119995
1077,44.88,73,2470,96,120002
1087,44.65,72,2470,96,119997
1097,44.19,72,2470,96,119999
1107,41.63,71,2496,96,119997
1117,46.83,71,2496,96,119998
