elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,49.24,71,2496,96,119290
20,49.45,71,2496,96,119246
30,49.48,72,2496,96,119243
40,49.52,72,2496,96,119236
50,49.44,72,2470,96,119226
60,49.38,72,2470,96,119228
70,49.37,72,2470,96,119219
80,49.48,72,2470,96,119217
90,49.60,73,2470,96,119219
100,49.60,73,2470,96,119219
110,49.56,73,2470,96,119220
120,49.62,73,2470,96,119222
130,49.74,73,2470,96,119214
141,49.71,73,2470,96,119212
151,49.79,73,2470,96,119208
161,49.79,73,2470,96,119210
171,44.09,72,2470,96,119212
181,40.94,71,2470,96,119213
191,40.72,71,2496,96,119220
201,39.42,70,2496,96,119221
211,91.51,78,2314,96,119219
221,40.83,71,2496,96,119221
231,40.59,70,2496,96,119219
241,39.25,70,2496,96,119214
251,38.66,69,2496,96,119217
261,40.76,70,2496,96,119213
271,39.40,70,2496,96,119216
281,39.26,69,2496,96,119211
292,39.09,69,2496,96,119223
302,40.74,70,2496,96,119213
312,40.61,70,2496,96,119208
322,39.27,69,2496,96,119202
332,39.21,69,2496,96,119201
342,56.47,71,2489,96,119198
352,43.64,71,2496,96,119199
362,43.52,71,2496,96,119197
372,41.07,70,2496,96,119202
382,40.91,70,2496,96,119190
392,43.54,71,2470,96,119195
402,43.70,71,2496,96,119196
412,43.74,71,2496,96,119191
422,41.76,70,2496,96,119196
432,90.90,79,2340,96,119198
443,43.83,71,2496,96,119196
453,43.69,71,2496,96,119196
463,41.88,70,2496,96,119199
473,40.96,70,2496,96,119196
483,43.74,72,2470,96,119197
493,43.60,71,2496,96,119199
503,43.65,71,2496,96,119197
513,41.25,70,2496,96,119197
