elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.43,62,2411,0,121763
20,49.55,66,2489,96,122600
30,66.10,65,2483,96,122664
40,42.56,66,2483,96,122696
50,42.64,66,2483,96,122673
60,63.58,74,2457,96,122615
70,40.85,67,2483,96,121646
80,44.31,67,2483,96,121795
90,41.84,67,2483,96,121843
100,48.44,68,2496,96,121801
110,61.22,69,2398,96,121834
121,43.65,68,2483,96,121744
131,43.40,67,2483,96,121737
141,45.30,67,2483,96,121726
151,47.62,67,2496,96,121729
161,48.91,68,2496,96,121716
171,43.23,67,2483,96,121712
181,43.11,67,2483,96,121711
191,42.80,66,2483,96,121711
201,48.75,67,2496,96,121723
211,42.98,66,2483,96,121727
221,49.30,68,2496,96,121728
231,48.91,68,2496,96,121723
241,56.96,68,2496,96,121732
251,49.60,68,2496,96,121734
261,49.37,68,2496,96,121737
272,49.04,68,2496,96,121738
282,70.55,75,2496,96,121737
292,49.29,68,2496,96,121738
302,50.01,69,2489,96,121741
312,49.90,68,2496,96,121741
322,49.70,68,2496,96,121735
332,50.03,68,2496,96,121745
342,49.62,68,2496,96,121747
352,50.10,68,2496,96,121752
362,44.44,67,2483,96,121755
372,42.97,66,2483,96,121757
382,42.96,66,2483,96,121762
392,48.97,67,2496,96,121759
402,45.57,66,2483,96,121759
412,42.60,65,2483,96,121747
423,44.05,66,2483,96,121746
433,42.69,65,2483,96,121746
443,45.36,65,2483,96,121749
453,59.65,65,2483,96,121744
463,42.90,66,2483,96,121742
473,48.77,67,2496,96,121749
483,47.89,67,2496,96,121752
493,64.10,66,2476,96,121759
503,52.00,67,2496,96,121755
513,49.49,67,2496,96,121761
523,49.50,67,2496,96,121771
533,49.65,67,2496,96,121774
543,49.44,68,2496,96,121770
553,42.94,66,2483,96,121766
563,49.00,67,2496,96,121765
574,48.54,66,2496,96,121765
584,52.50,66,2483,96,121768
594,42.58,66,2483,96,121769
604,44.46,67,2483,96,121768
614,42.16,65,2483,96,121778
624,44.71,66,2483,96,121769
634,42.46,65,2483,96,121764
644,42.38,65,2483,96,121767
654,42.19,65,2483,96,121762
664,42.08,65,2483,96,121763
674,42.03,65,2483,96,121764
684,48.27,66,2496,96,121761
694,42.57,65,2483,96,121764
704,48.88,67,2496,96,121765
714,42.74,65,2483,96,121768
724,48.60,66,2496,96,121785
735,42.25,65,2483,96,121787
745,42.60,65,2483,96,121778
755,42.44,65,2483,96,121781
765,39.24,64,2483,96,121779
775,38.80,64,2483,96,121781
785,39.13,64,2483,96,121770
795,38.86,64,2483,96,121774
805,37.18,63,2483,96,121773
815,69.29,64,2437,96,121772
825,38.83,63,2483,96,121776
835,38.99,63,2483,96,121774
845,38.69,64,2483,96,121785
855,38.90,63,2483,96,121783
865,38.82,63,2483,96,121789
875,38.76,63,2483,96,121795
886,36.15,62,2483,96,121792
896,36.13,62,2502,96,121791
906,36.00,62,2502,96,121787
916,36.01,62,2502,96,121780
926,36.01,61,2502,96,121782
936,35.96,61,2502,96,121688
946,36.05,61,2502,96,121693
956,35.93,61,2502,96,121696
966,42.16,62,2515,96,121700
976,42.12,62,2515,96,121704
