elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,42.85,67,2489,96,116942
20,42.76,67,2489,96,116922
30,69.29,69,2431,96,116919
40,42.93,67,2489,96,116934
50,41.60,67,2489,96,116943
60,43.13,68,2489,96,116961
70,42.06,67,2489,96,116961
80,74.16,72,2431,96,116968
90,43.09,68,2489,96,116980
100,41.64,67,2489,96,116982
110,77.49,74,2424,96,116991
120,44.46,69,2489,96,116982
130,44.32,68,2489,96,116991
141,44.39,68,2489,96,116991
151,77.00,78,2418,96,117005
161,44.78,69,2489,96,116998
171,44.57,69,2489,96,116998
181,44.52,69,2489,96,116995
191,76.04,73,2424,96,117003
201,44.89,70,2489,96,117018
211,44.70,69,2489,96,117009
221,44.62,69,2489,96,117026
231,44.56,69,2489,96,117025
241,61.77,71,2470,96,117049
251,44.79,70,2489,96,117042
261,44.65,69,2489,96,117041
271,44.58,69,2489,96,117037
281,77.43,73,2418,96,117046
291,52.62,70,2418,96,117056
301,45.65,71,2470,96,117051
312,45.83,70,2489,96,117054
322,45.73,70,2496,96,117056
332,45.67,70,2489,96,117067
342,77.42,76,2418,96,117075
352,70.57,78,2418,96,117085
362,45.88,72,2470,96,117091
372,45.95,71,2489,96,117089
382,45.92,71,2489,96,117090
392,44.95,70,2489,96,117099
402,77.96,76,2418,96,117114
412,46.47,73,2470,96,117115
422,45.91,72,2470,96,117121
432,45.74,71,2470,96,117119
442,45.87,71,2489,96,117109
452,45.81,70,2496,96,117107
462,78.09,75,2418,96,117119
472,50.77,73,2470,96,117141
483,46.12,72,2470,96,117136
493,45.94,71,2470,96,117141
503,45.80,71,2470,96,117143
513,45.98,71,2489,96,117132
