elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.96,61,2411,0,119626
20,38.88,63,2483,96,119929
30,42.39,65,2489,96,119917
40,51.61,71,2444,96,119968
50,44.50,68,2496,96,119990
60,44.55,69,2489,96,119980
70,45.64,70,2496,96,120059
80,45.04,70,2496,96,120044
91,45.22,70,2489,96,120055
101,40.16,68,2450,96,120077
111,50.99,76,2418,2,120136
121,51.19,71,2496,96,120162
131,45.17,70,2489,96,119204
141,45.05,70,2496,96,119472
151,44.85,70,2496,96,119798
161,60.36,73,2431,3,120166
171,45.66,67,2437,96,120222
181,44.57,69,2489,96,120237
191,44.82,70,2489,96,120243
201,31.96,68,2411,15,119425
211,42.02,68,2489,96,119730
221,43.42,69,2489,96,120060
231,67.01,73,2424,96,120259
241,44.68,69,2489,96,120359
251,48.93,66,2431,0,120406
261,38.93,68,2496,96,120472
272,45.38,69,2496,96,120508
282,44.48,69,2450,96,120532
292,44.68,69,2496,96,120564
302,44.57,68,2489,96,120582
312,44.56,69,2489,96,120605
322,36.59,66,2496,96,119751
332,44.56,69,2496,96,119803
342,44.45,69,2496,96,119851
352,43.54,65,2424,96,119885
362,44.69,69,2496,96,119903
372,42.90,68,2489,96,119925
382,44.56,69,2489,96,119938
392,41.80,68,2489,96,119933
402,41.79,68,2489,96,119962
412,41.75,68,2489,96,119977
422,36.28,65,2424,23,120047
432,42.96,67,2489,96,120065
443,51.48,68,2470,96,120089
453,51.39,68,2463,96,120107
463,43.07,68,2489,96,120135
473,73.45,72,2424,96,120164
483,43.14,68,2496,96,120410
493,44.48,68,2489,96,120710
503,53.88,69,2476,96,120905
513,64.98,72,2424,21,120241
523,44.39,68,2489,96,120262
533,47.10,68,2463,23,120293
543,65.53,74,2444,55,120342
553,42.85,68,2496,96,120412
563,45.43,68,2489,96,120430
573,62.63,72,2437,96,120465
583,44.47,68,2496,96,120467
593,44.52,68,2489,96,120463
603,44.49,68,2496,96,120480
614,44.45,68,2489,96,120530
624,46.99,68,2496,96,120599
634,44.29,68,2489,96,120615
644,44.49,68,2489,96,120664
654,44.55,68,2496,96,120666
664,44.36,68,2489,96,120701
674,44.48,68,2496,96,120870
684,45.21,69,2496,96,121112
694,44.47,68,2489,96,121148
704,44.47,68,2489,96,121275
714,42.83,68,2489,96,121303
