elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,13.09,51,2405,0,121962
20,37.34,56,2496,96,122010
30,37.64,57,2502,96,122006
40,31.73,60,2457,96,122041
50,41.03,59,2509,96,122081
60,39.10,60,2509,96,122103
70,42.61,61,2509,96,122099
80,42.60,61,2509,96,122116
90,42.98,62,2509,96,122111
100,43.07,62,2509,96,122130
110,42.88,62,2483,96,122192
121,43.82,62,2496,96,122217
131,34.12,64,2418,77,122241
141,43.83,63,2496,96,122262
151,44.35,64,2489,96,122290
161,35.79,63,2489,96,122334
171,44.40,64,2489,96,122342
181,44.45,64,2496,96,122359
191,44.53,64,2496,96,122367
201,44.60,64,2496,96,122383
211,34.27,61,2463,96,121429
221,45.24,65,2496,96,121476
231,45.12,65,2496,96,121516
241,35.39,66,2444,96,121668
251,34.40,61,2463,1,122054
261,40.08,65,2496,96,122426
271,45.46,66,2496,96,122511
281,45.56,66,2496,96,122506
292,45.62,66,2496,96,122508
302,45.72,66,2489,96,122517
312,45.80,66,2489,96,122518
322,45.94,66,2489,96,122528
332,45.97,67,2496,96,122531
342,46.11,67,2489,96,122535
352,46.18,67,2496,96,122539
362,45.99,67,2496,96,122529
372,46.00,67,2496,96,122536
382,46.03,67,2496,96,122544
392,45.99,67,2496,96,122544
402,46.02,67,2496,96,122548
412,46.16,67,2496,96,122540
422,45.56,67,2496,96,122544
432,45.56,67,2496,96,122546
443,45.61,67,2496,96,122546
453,45.58,67,2496,96,122553
463,45.70,67,2496,96,121581
473,45.78,68,2496,96,121605
483,45.79,68,2489,96,121634
493,45.22,68,2496,96,121627
503,45.15,68,2496,96,121636
513,45.16,68,2496,96,121645
523,45.20,68,2496,96,121770
533,45.14,68,2496,96,121891
543,45.26,68,2496,96,121996
553,45.36,68,2496,96,122104
563,45.35,68,2489,96,122144
573,45.37,68,2496,96,122237
583,45.43,68,2496,96,122330
593,45.39,68,2489,96,122387
604,44.41,68,2496,96,122482
614,44.48,68,2496,96,122508
624,44.48,68,2496,96,122510
634,44.47,67,2496,96,122520
644,44.37,68,2489,96,122516
654,44.52,68,2489,96,122518
664,44.47,67,2489,96,122521
674,42.78,67,2496,96,122526
684,42.91,67,2489,96,122524
694,41.28,67,2489,96,122522
704,39.79,66,2483,96,122525
