elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,40.31,63,2489,96,117028
20,40.33,63,2489,96,116992
30,40.28,63,2489,96,116993
40,40.31,63,2489,96,116989
50,38.18,63,2496,96,117009
60,38.15,63,2496,96,117010
70,34.90,62,2515,96,117016
80,38.21,63,2496,96,117027
91,38.16,63,2496,96,117021
101,38.16,63,2496,96,117025
111,38.13,63,2496,96,117027
121,38.16,63,2496,96,117034
131,49.88,63,2496,96,117038
141,38.09,63,2496,96,117041
151,38.14,63,2496,96,117042
161,42.54,64,2489,96,117067
171,40.45,64,2489,96,117066
181,42.42,64,2489,96,117059
191,42.42,64,2489,96,117061
201,43.36,65,2496,67,117069
211,42.45,65,2489,96,117069
221,42.61,65,2489,96,117073
231,42.49,65,2489,96,117076
241,42.91,65,2489,96,117082
252,42.67,65,2489,96,117091
262,42.59,65,2489,96,117082
272,42.64,65,2489,96,117095
282,42.83,65,2489,96,117099
292,42.69,65,2489,96,117102
302,42.67,65,2489,96,117107
312,38.36,64,2496,96,117111
