elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,13.01,51,2405,0,119578
20,39.20,56,2509,96,119500
31,37.59,57,2515,96,119478
41,39.12,58,2515,96,119480
51,37.25,58,2515,96,119495
61,37.33,58,2515,96,119506
71,41.61,60,2509,96,119512
81,41.68,60,2509,96,119515
91,45.85,61,2509,96,119518
101,40.98,64,2450,96,119523
111,43.04,61,2509,95,119553
121,42.60,61,2509,96,119561
131,47.59,62,2509,96,119581
141,45.67,62,2489,96,119588
151,41.38,64,2450,96,119610
161,42.70,62,2489,96,119630
171,42.72,62,2489,96,119635
182,42.76,63,2489,96,119634
192,42.92,63,2489,96,119631
202,42.98,63,2489,96,119640
212,43.34,63,2489,96,119652
222,43.05,63,2489,96,119662
232,43.09,63,2489,96,119679
242,43.36,63,2489,96,119675
252,43.21,63,2483,96,119685
262,43.18,63,2483,96,119706
272,43.22,64,2489,96,119709
282,43.22,64,2483,96,119704
292,43.33,64,2489,96,119705
302,43.33,64,2489,96,119713
312,43.45,64,2489,96,119709
323,43.57,64,2489,96,119712
333,43.76,64,2489,96,119714
343,43.95,64,2489,96,119717
353,44.03,65,2489,96,119716
363,44.03,64,2489,96,119718
373,43.77,64,2489,96,119723
383,43.96,65,2489,96,119723
393,44.00,65,2489,96,119715
403,44.12,65,2489,96,119715
413,44.27,65,2489,96,119717
423,44.69,65,2489,96,119719
433,44.24,65,2496,96,119729
443,44.21,65,2496,96,119729
453,44.16,65,2496,96,119714
463,44.39,65,2496,96,119722
474,44.65,65,2496,96,119717
484,43.82,65,2496,96,119716
494,43.77,65,2496,96,119719
504,43.81,65,2496,96,119720
514,43.93,65,2496,96,119724
524,44.09,65,2496,96,119726
534,44.15,65,2496,96,119724
544,44.19,65,2496,96,119722
554,44.21,65,2496,96,119722
564,42.68,65,2496,96,119725
574,42.64,65,2496,96,119725
584,42.61,65,2496,96,119729
594,42.74,65,2496,96,119734
604,42.97,65,2496,96,119727
614,43.11,65,2496,96,119727
625,38.53,64,2496,96,119729
635,39.18,64,2496,96,119724
645,40.55,64,2489,96,119730
