elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.23,59,2411,0,120341
20,38.21,62,2515,96,120353
30,39.22,63,2496,96,120299
40,42.28,64,2489,96,120264
50,38.37,63,2496,96,120169
60,39.03,64,2489,96,120117
70,32.89,64,2489,96,120038
80,40.26,62,2509,96,119941
90,32.63,57,2424,0,119860
100,38.06,61,2515,96,119826
111,38.64,62,2515,96,119823
121,39.76,62,2489,96,119821
131,40.32,63,2489,96,119829
141,40.36,63,2489,96,119844
151,38.21,62,2496,96,119850
161,38.20,63,2496,96,119854
171,39.99,63,2496,96,119863
181,40.35,63,2489,96,119861
191,38.48,61,2515,96,119861
201,38.61,62,2515,96,119862
211,33.23,62,2411,96,119865
221,40.09,62,2515,96,119867
231,38.07,62,2496,96,119867
241,40.14,63,2489,96,119872
251,40.15,63,2496,96,119866
262,40.13,63,2496,96,119863
272,40.20,63,2496,96,119885
282,40.22,63,2496,96,119883
292,39.81,63,2515,96,119891
302,40.11,63,2496,96,119896
312,40.04,63,2496,96,119905
322,33.44,63,2496,96,119915
332,40.15,63,2496,96,119916
342,14.58,59,2411,0,119925
352,25.91,58,2502,0,119928
362,13.90,54,2411,0,119929
372,38.08,59,2515,96,119946
382,40.71,60,2515,96,119954
392,39.81,61,2509,96,119955
402,17.38,57,2411,0,119974
412,28.27,58,2489,0,119971
422,38.22,60,2515,96,119968
432,37.31,60,2509,96,119964
442,39.32,60,2515,96,119968
452,38.30,60,2515,96,119985
463,37.87,61,2515,96,119974
473,39.85,62,2515,96,119978
483,14.34,57,2411,0,119982
493,37.62,60,2515,96,119998
503,38.10,61,2515,94,120000
513,40.45,61,2509,96,120003
523,39.99,61,2509,96,120004
533,40.05,62,2509,96,120010
543,40.03,61,2509,96,120012
553,38.65,59,2515,96,120013
563,39.70,60,2509,96,120014
573,14.21,56,2411,0,120018
583,15.36,53,2411,0,120016
593,39.58,59,2509,96,120007
603,40.92,60,2509,96,120006
613,37.90,60,2515,96,120011
623,37.67,60,2515,96,120012
634,37.74,61,2515,96,120008
644,13.92,55,2411,0,120012
654,38.71,56,2509,0,120011
664,37.27,58,2515,96,120015
674,38.48,59,2515,96,120015
684,32.90,57,2450,7,120029
694,13.64,53,2411,0,120028
704,39.38,58,2509,96,120024
714,40.51,57,2509,96,120017
724,13.81,54,2411,0,120014
734,13.21,51,2405,0,120019
744,38.82,55,2509,96,120032
754,23.57,53,2431,0,120031
764,12.92,50,2405,0,120033
774,12.82,49,2405,0,120045
784,12.94,50,2405,0,120038
794,12.66,48,2405,0,120041
804,32.26,52,2528,96,120043
814,38.71,55,2509,96,120064
824,30.52,54,2502,0,120070
834,38.94,56,2509,96,120070
845,32.36,56,2411,96,120074
