elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,81.74,77,2431,96,117522
20,82.39,77,2418,96,117491
30,63.00,75,2457,96,117487
40,82.42,80,2411,95,117474
50,81.29,81,2411,96,117466
60,47.82,76,2470,96,117465
71,45.74,73,2470,96,117467
81,45.08,71,2489,96,117466
91,82.56,74,2418,96,117461
101,79.33,76,2418,96,117471
111,80.17,77,2418,96,117457
121,81.77,75,2424,95,117454
131,65.26,75,2457,95,117457
141,45.53,73,2470,96,117452
151,45.03,71,2489,96,117453
161,41.13,68,2496,96,117448
171,79.05,76,2424,95,117451
181,78.40,74,2424,96,117438
191,81.68,73,2424,95,117452
201,77.99,76,2424,96,117457
211,80.68,76,2424,96,117460
221,45.08,71,2489,96,117470
231,41.20,69,2496,96,117467
242,77.40,71,2431,96,117464
252,78.54,74,2424,95,117471
262,83.34,75,2424,96,117466
272,79.65,75,2424,96,117466
282,79.08,74,2424,96,117470
292,81.78,75,2424,95,117469
302,44.98,70,2489,96,117463
312,44.47,69,2489,96,117464
