elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
11,15.29,62,2411,0,118450
21,63.53,72,2476,96,118434
31,64.21,73,2470,96,118429
41,64.18,74,2470,96,118416
51,40.96,70,2496,96,118420
61,46.63,71,2483,96,118410
71,41.02,71,2496,96,118415
81,64.16,75,2470,96,118417
91,47.78,74,2489,96,118417
101,40.83,71,2496,96,118433
111,40.94,71,2496,96,118419
121,64.31,75,2470,96,118422
131,44.46,72,2470,96,118423
142,57.24,75,2470,96,118426
152,45.01,75,2496,96,118427
162,54.44,73,2470,96,118429
172,55.30,75,2470,96,118431
182,41.11,72,2470,96,118430
192,44.84,72,2470,96,118417
202,41.32,72,2470,96,118404
212,64.17,76,2470,96,118407
222,46.65,72,2470,96,118411
232,41.06,72,2470,96,118406
242,45.19,72,2470,96,118409
252,59.66,77,2470,96,118411
262,63.80,78,2470,96,118413
273,44.73,73,2470,96,118413
283,64.49,77,2470,96,118416
293,54.31,74,2470,96,118417
303,45.91,73,2470,96,118413
313,58.53,77,2470,96,118412
323,54.30,73,2470,96,118413
333,41.24,73,2470,96,118420
343,64.25,76,2470,96,118416
353,50.96,73,2470,96,118415
363,41.47,73,2470,96,118404
373,41.52,73,2470,96,118406
383,52.96,77,2470,96,118406
393,65.55,77,2470,96,118406
403,41.36,73,2470,96,118408
414,64.87,77,2470,96,118411
424,60.12,75,2470,96,118408
434,41.42,73,2470,96,118417
444,53.58,74,2470,96,118415
454,43.47,73,2470,96,118417
464,52.95,77,2470,96,118418
474,51.06,74,2470,96,118426
484,41.55,73,2470,96,118430
494,59.52,76,2470,96,118432
504,41.57,73,2470,96,118430
514,58.17,77,2470,96,118419
524,59.44,77,2470,96,118409
534,55.04,76,2470,96,118409
545,64.12,78,2470,96,118408
555,65.00,76,2470,96,118416
565,58.59,77,2470,96,118409
575,55.79,77,2470,96,118420
585,53.20,76,2470,96,118418
595,41.58,74,2470,96,118408
605,53.02,77,2470,96,118404
615,47.68,76,2463,96,118402
625,64.31,77,2470,96,118402
635,64.34,78,2470,96,118403
645,51.56,77,2470,96,118402
655,58.97,76,2470,96,118411
665,60.65,78,2470,96,118417
675,60.06,76,2470,95,118411
686,61.68,74,2463,96,118408
696,64.94,77,2470,96,118409
706,41.46,74,2470,96,118399
716,50.41,74,2470,96,118404
726,49.32,75,2470,96,118410
736,52.32,77,2470,96,118410
746,59.96,77,2470,96,118412
756,64.22,78,2470,96,118404
766,64.32,76,2470,96,118401
776,64.97,77,2470,96,118403
786,55.66,76,2470,96,118407
796,44.25,73,2470,96,118407
806,51.04,77,2470,96,118409
816,63.78,77,2470,96,118414
827,64.28,77,2470,96,118422
837,41.71,74,2470,96,118425
847,41.34,73,2470,96,118431
857,40.64,72,2470,96,118436
867,40.71,72,2496,96,118435
877,40.43,71,2496,96,118433
