elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,64.48,73,2470,96,117641
20,39.28,70,2496,96,117624
30,39.17,69,2496,96,117617
40,64.29,74,2470,96,117609
50,39.52,71,2496,96,117611
60,39.38,70,2496,96,117601
70,54.63,74,2463,96,117590
80,39.48,71,2470,96,117580
90,37.53,70,2496,96,117582
100,39.39,70,2496,96,117583
111,65.09,76,2470,96,117585
121,39.62,71,2496,96,117588
131,39.37,70,2496,96,117587
141,65.18,75,2470,96,117592
151,65.80,77,2470,96,117593
161,40.59,72,2470,96,117599
171,40.46,72,2470,96,117598
181,40.63,71,2496,96,117606
191,54.69,75,2470,96,117602
201,65.07,76,2470,96,117601
211,40.87,73,2470,96,117599
221,40.57,72,2470,96,117601
231,40.49,72,2470,96,117606
241,65.82,76,2470,96,117608
252,65.74,78,2470,96,117607
262,41.14,74,2470,96,117604
272,40.80,73,2470,96,117606
282,40.61,72,2470,96,117622
292,39.42,72,2496,96,117610
302,66.12,78,2470,96,117610
312,49.57,75,2470,96,117613
322,40.97,73,2470,96,117610
332,40.71,73,2470,96,117606
342,40.54,72,2470,96,117607
352,66.27,78,2470,96,117609
362,66.25,77,2470,96,117611
372,66.19,79,2463,96,117606
382,65.99,81,2463,96,117604
393,41.19,75,2470,96,117601
403,42.03,74,2470,96,117615
413,41.87,73,2470,96,117608
423,41.44,73,2470,96,117607
433,66.47,79,2470,96,117611
443,66.32,79,2470,96,117616
453,65.96,80,2463,96,117615
463,66.06,81,2457,96,117608
473,42.58,75,2470,96,117601
483,42.18,74,2470,96,117605
493,41.37,74,2470,96,117596
503,41.52,73,2470,96,117601
514,66.60,80,2470,96,117597
524,66.01,79,2463,96,117598
534,66.53,81,2457,96,117601
544,67.23,81,2450,96,117602
554,42.59,75,2470,96,117619
564,42.00,74,2470,96,117598
574,41.49,73,2470,96,117590
584,41.14,71,2496,96,117597
594,63.26,77,2470,96,117599
604,65.86,77,2470,96,117604
614,64.93,78,2470,96,117609
624,65.31,79,2470,96,117605
634,41.63,72,2470,96,117610
644,41.49,71,2496,96,117613
655,41.17,70,2496,96,117613
665,40.67,70,2496,96,117614
