elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.75,64,2405,0,118441
20,64.33,71,2483,96,118432
31,63.11,72,2463,96,118418
41,63.86,72,2470,96,118404
51,39.37,69,2496,96,118406
61,39.81,68,2496,96,118401
71,40.71,70,2496,96,118403
81,39.82,68,2496,96,118410
91,39.57,68,2496,96,118424
101,64.23,71,2470,96,118430
111,39.88,68,2496,96,118419
121,39.90,68,2496,96,118407
131,56.84,68,2489,96,118418
141,39.65,67,2496,96,118412
152,39.67,68,2496,96,118418
162,63.72,73,2470,96,118413
172,46.76,69,2496,96,118414
182,51.87,72,2489,96,118417
192,47.47,68,2489,96,118408
202,38.49,67,2496,96,118411
212,38.01,66,2496,96,118409
222,38.56,67,2496,96,118408
232,55.96,71,2470,96,118409
242,39.34,67,2496,96,118408
252,46.34,68,2496,96,118415
262,40.33,68,2496,96,118405
272,40.22,68,2496,96,118402
282,38.54,67,2496,96,118395
293,39.63,67,2496,96,118403
303,54.34,71,2489,96,118407
313,58.85,67,2489,96,118410
323,40.39,68,2496,96,118406
333,62.51,71,2470,96,118403
343,63.39,72,2470,96,118403
353,62.58,72,2470,96,118399
363,39.82,67,2496,96,118414
373,39.26,67,2496,96,118420
383,39.20,67,2496,96,118423
393,38.99,66,2496,96,118422
403,63.27,69,2483,96,118437
413,38.09,66,2496,96,118406
424,38.12,66,2496,96,118405
434,58.16,67,2483,96,118409
444,38.14,66,2496,96,118408
454,38.29,66,2496,96,118412
464,38.29,66,2496,96,118409
474,42.53,68,2496,96,118399
484,47.81,69,2496,96,118407
494,45.78,70,2496,96,118408
504,40.49,71,2496,96,118413
514,44.71,73,2476,96,118421
524,40.25,71,2496,96,118415
534,64.06,74,2470,96,118411
544,53.14,75,2470,96,118401
554,41.19,72,2470,96,118400
564,41.07,72,2470,96,118397
575,41.07,72,2470,96,118393
585,45.98,71,2476,96,118402
595,40.29,71,2496,96,118392
605,40.30,70,2496,96,118395
615,63.90,75,2470,96,118396
625,40.81,71,2470,96,118393
635,64.44,75,2470,96,118396
645,40.59,71,2496,96,118406
655,55.62,76,2470,96,118407
665,63.87,76,2470,96,118400
675,47.95,73,2463,96,118400
685,41.04,72,2470,96,118402
695,40.47,71,2496,96,118412
706,40.15,71,2496,96,118407
716,39.23,70,2496,96,118412
