elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,70.46,75,2470,96,117756
20,68.20,76,2470,96,117710
30,65.60,77,2470,96,117693
40,69.88,78,2470,96,117698
50,66.64,76,2470,96,117699
60,71.01,80,2470,96,117704
70,68.17,80,2470,96,117717
80,68.14,80,2463,96,117715
90,68.75,77,2463,96,117706
100,64.63,78,2470,96,117702
110,68.97,80,2470,96,117699
120,64.91,77,2470,96,117700
130,69.74,78,2470,96,117698
141,41.84,72,2470,96,117704
151,56.96,75,2470,96,117684
161,70.07,78,2470,96,117689
171,60.15,78,2470,96,117684
181,71.07,77,2463,96,117684
191,68.90,76,2463,96,117686
201,65.39,77,2470,96,117690
211,69.64,79,2463,96,117674
221,66.18,77,2470,96,117676
231,70.66,78,2463,96,117670
241,67.12,79,2470,96,117677
251,70.38,78,2463,96,117675
261,67.73,77,2470,96,117678
271,60.29,78,2463,96,117680
281,42.69,73,2470,96,117669
291,41.30,71,2496,96,117670
301,71.65,76,2470,96,117681
312,68.18,78,2470,96,117678
322,66.24,77,2470,96,117673
332,70.23,78,2463,96,117677
342,66.83,78,2470,96,117672
352,71.07,77,2463,96,117667
362,68.24,77,2470,96,117667
372,68.19,77,2463,96,117661
382,69.13,78,2470,96,117664
392,65.21,78,2470,96,117664
402,69.44,77,2463,96,117668
412,65.33,78,2470,96,117666
422,69.23,79,2463,96,117670
432,41.92,72,2470,96,117673
442,51.63,73,2470,70,117668
452,70.06,77,2470,96,117679
462,67.08,77,2470,96,117680
473,71.56,77,2463,96,117686
483,68.46,78,2463,96,117683
493,65.82,76,2470,96,117684
503,70.00,78,2463,96,117681
513,66.46,78,2470,96,117670
523,70.93,80,2470,96,117668
533,67.80,79,2463,96,117668
543,71.15,78,2463,96,117673
553,67.65,79,2470,96,117680
563,69.66,79,2463,96,117684
573,42.90,74,2470,96,117692
583,41.35,72,2496,96,117689
